# Combined LVM export
# delta_x = 1.0
# fs = 1.0
# channels = 18
# ----------------------------------
frequency	UEbertragungsfunktionImaginaerFFTY_0	UEbertragungsfunktionImaginaerFFTY_1	UEbertragungsfunktionImaginaerFFTY_2	UEbertragungsfunktionImaginaerFFTY_3	UEbertragungsfunktionImaginaerFFTY_4	UEbertragungsfunktionImaginaerFFTY_5	UEbertragungsfunktionImaginaerFFTY_6	UEbertragungsfunktionImaginaerFFTY_7	UEbertragungsfunktionImaginaerFFTY_8	UEbertragungsfunktionImaginaerFFTY_9	UEbertragungsfunktionImaginaerFFTY_10	UEbertragungsfunktionImaginaerFFTY_11	UEbertragungsfunktionImaginaerFFTY_12	UEbertragungsfunktionImaginaerFFTY_13	UEbertragungsfunktionImaginaerFFTY_14	UEbertragungsfunktionImaginaerFFTY_15	UEbertragungsfunktionImaginaerFFTY_16	UEbertragungsfunktionImaginaerFFTY_17 
2198,65	-0,295374	-0,160789	-0,184592	-0,05115	0,337671	0,645223	-0,113678	0,27712	-0,094757	0,538203	0,288853	0,161329	0,038982	-0,264558	0,910131	-0,50418	-1,013628	0,294361
2198,7000000000003	-0,361038	-0,18734	-0,185587	-0,052769	0,315869	0,575914	-0,116934	0,263329	-0,096165	0,649908	0,241866	0,153659	0,021619	-0,26586	0,894049	-0,348501	-1,00473	0,296703
2198,75	-0,072158	-0,196813	-0,178296	-0,066409	0,305753	0,585019	-0,119951	0,270729	-0,101489	0,445408	0,248974	0,160029	0,048717	-0,268112	0,963027	-0,062384	-1,077103	0,300416
2198,8	-0,398025	-0,205871	-0,180801	-0,055004	0,311395	0,567528	-0,104534	0,241603	-0,101104	1,046444	0,224511	0,145811	0,03342	-0,292165	0,805531	-0,49388	-1,034637	0,309251
2198,85	-0,532044	-0,192586	-0,184262	-0,068943	0,33849	0,549777	-0,108177	0,268307	-0,116847	0,484635	0,209996	0,150279	0,033931	-0,247369	0,800151	-0,584519	-1,06026	0,295331
2198,9	-0,117005	-0,223496	-0,179962	-0,057105	0,309782	0,570345	-0,098465	0,233058	-0,127304	1,022458	0,247398	0,164076	0,033057	-0,322108	0,851573	-0,54782	-1,021105	0,297848
2198,9500000000003	-0,145195	-0,234961	-0,170374	-0,084668	0,358272	0,596349	-0,10233	0,235756	-0,108131	0,476213	0,248847	0,158528	0,011232	-0,264009	0,915962	-0,522142	-1,063979	0,286669
2199,0	-0,574208	-0,202087	-0,177478	-0,055029	0,345355	0,612367	-0,105808	0,261161	-0,089328	0,861476	0,266394	0,125249	0,031366	-0,256454	0,822912	-0,246189	-1,017558	0,278103
2199,05	-0,239755	-0,183946	-0,179227	-0,049672	0,379047	0,6143	-0,094404	0,302853	-0,084231	0,311356	0,243703	0,145002	0,040911	-0,255525	0,836175	-0,312534	-1,053396	0,28333
2199,1	-0,465598	-0,200176	-0,177432	-0,061186	0,331964	0,611803	-0,083714	0,207117	-0,098764	0,627065	0,196886	0,121083	0,029991	-0,254133	0,856316	-0,643202	-1,030848	0,296521
2199,15	-0,469463	-0,249323	-0,17137	-0,059658	0,349576	0,633744	-0,079439	0,258615	-0,098058	0,596504	0,202417	0,124506	0,02282	-0,257703	0,792093	-0,536078	-1,069571	0,287752
2199,2000000000003	-0,466355	-0,226517	-0,173566	-0,068379	0,372297	0,686843	-0,095613	0,252011	-0,094205	0,715548	0,211452	0,100643	0,045094	-0,26162	0,699424	-0,329559	-1,094422	0,282487
2199,25	-0,132714	-0,256895	-0,151836	-0,065244	0,362566	0,615414	-0,096883	0,199706	-0,086456	0,334924	0,243296	0,123127	0,01981	-0,259297	0,676525	-0,703682	-1,070552	0,287348
2199,3	-0,146386	-0,248493	-0,17282	-0,068477	0,341947	0,612204	-0,090666	0,291146	-0,096024	0,440431	0,227977	0,135245	0,036603	-0,279838	0,943792	-0,660082	-1,057978	0,281788
2199,35	-0,353194	-0,239334	-0,163592	-0,057883	0,355381	0,685138	-0,08375	0,274274	-0,098523	0,433059	0,287443	0,125426	0,038433	-0,254457	0,752836	-0,594793	-1,082899	0,297499
2199,4	-0,59908	-0,242621	-0,148718	-0,074945	0,35195	0,586361	-0,077905	0,222702	-0,080295	0,646343	0,292353	0,139972	0,050432	-0,259212	0,774645	-0,495905	-1,040531	0,276075
2199,4500000000003	-0,405596	-0,252654	-0,165945	-0,06338	0,297716	0,712574	-0,096371	0,274455	-0,0726	0,409829	0,263959	0,13428	0,018002	-0,26317	0,705593	-0,613007	-1,059451	0,271374
2199,5	-0,141522	-0,231696	-0,173468	-0,066962	0,334392	0,691257	-0,083325	0,255579	-0,083685	0,570812	0,238047	0,111045	0,030251	-0,257367	0,784497	-0,324143	-1,135713	0,263823
2199,55	-0,310733	-0,250958	-0,145529	-0,058736	0,316217	0,564377	-0,106462	0,259269	-0,09068	0,673776	0,239947	0,113048	0,042049	-0,252908	0,836629	-0,626026	-1,069865	0,268286
2199,6	-0,512718	-0,286715	-0,175642	-0,070075	0,335613	0,666189	-0,106961	0,230243	-0,079942	0,542404	0,244046	0,127957	0,067055	-0,267886	0,871515	-0,181573	-1,070831	0,262694
2199,65	-0,677759	-0,314892	-0,163729	-0,064082	0,373181	0,646995	-0,095799	0,263329	-0,093598	0,466801	0,238175	0,130642	0,060945	-0,236547	0,673011	-0,473562	-1,081103	0,274754
2199,7000000000003	-0,3664	-0,289799	-0,159101	-0,051523	0,362293	0,637755	-0,1185	0,276389	-0,051588	0,676412	0,311066	0,127056	0,056103	-0,241549	0,820922	-0,486147	-1,094349	0,276723
2199,75	-0,300266	-0,295479	-0,150763	-0,064426	0,334198	0,740829	-0,111869	0,289596	-0,068848	0,975485	0,255414	0,163669	0,043086	-0,26408	0,837213	-0,499298	-1,052549	0,273109
2199,8	-0,348667	-0,267202	-0,155635	-0,055903	0,364164	0,698693	-0,087565	0,254063	-0,082813	0,708948	0,246896	0,146882	0,066991	-0,262023	0,851772	-0,33554	-1,101177	0,25689
2199,85	-0,489798	-0,251304	-0,158192	-0,062572	0,400713	0,670457	-0,082853	0,261186	-0,063123	0,366892	0,262587	0,13841	0,080728	-0,254751	0,780095	-0,643565	-1,116913	0,262874
2199,9	-0,220993	-0,259805	-0,158789	-0,065962	0,42993	0,811533	-0,099105	0,264025	-0,081115	0,640832	0,271809	0,14814	0,075197	-0,318506	0,676121	-0,777664	-1,088665	0,26562
2199,9500000000003	-0,727939	-0,2937	-0,172146	-0,048322	0,384541	0,700639	-0,053263	0,280115	-0,054816	0,373028	0,218103	0,148926	0,087065	-0,280179	0,705214	-0,274678	-1,095029	0,26439
2200,0	-0,552364	-0,281003	-0,149494	-0,049378	0,389705	0,599867	-0,091886	0,278154	-0,050834	0,537553	0,249397	0,147508	0,091719	-0,281145	0,723875	-0,310684	-1,101776	0,25312
2200,05	-0,636541	-0,28281	-0,153919	-0,038749	0,400983	0,689952	-0,076384	0,207173	-0,063925	0,56323	0,243583	0,13051	0,083277	-0,283118	0,725623	-0,359286	-1,11392	0,264766
2200,1	-0,328081	-0,264534	-0,164566	-0,061631	0,38649	0,785666	-0,054212	0,237535	-0,072103	0,421131	0,243438	0,137385	0,090237	-0,332592	0,621216	-0,379474	-1,11824	0,26905
2200,15	-0,301258	-0,278595	-0,15165	-0,053386	0,396819	0,583237	-0,066035	0,290809	-0,055691	0,554679	0,293228	0,141116	0,115732	-0,30664	0,74324	-0,68427	-1,146417	0,276334
2200,2000000000003	-0,131698	-0,299082	-0,166238	-0,06616	0,38797	0,608371	-0,050883	0,246869	-0,062411	0,467553	0,280331	0,132937	0,090494	-0,318101	0,667944	-0,504037	-1,109828	0,272947
2200,25	-0,549559	-0,349701	-0,13595	-0,015693	0,38107	0,795302	-0,075894	0,249583	-0,070085	0,617324	0,307607	0,131582	0,093818	-0,241637	0,614289	-0,505696	-1,105298	0,251653
2200,3	-0,469694	-0,321908	-0,164924	-0,016749	0,386581	0,811955	-0,080892	0,309399	-0,055875	0,736191	0,268614	0,160082	0,119622	-0,286115	0,676365	-0,493939	-1,073648	0,257221
2200,35	-0,627881	-0,285168	-0,135142	-0,053626	0,37164	0,693293	-0,078477	0,28188	-0,067904	0,758768	0,267773	0,122115	0,104474	-0,278808	0,745028	-0,688588	-1,092428	0,251515
2200,4	-0,270513	-0,275934	-0,132854	-0,054587	0,388027	0,77754	-0,070177	0,240353	-0,061034	0,499537	0,299587	0,145623	0,128656	-0,287808	0,711157	-0,738807	-1,103394	0,244003
2200,4500000000003	-0,474015	-0,282413	-0,13686	-0,052054	0,382729	0,782778	-0,061785	0,265831	-0,073241	1,027072	0,297315	0,142248	0,115684	-0,280121	0,784679	-0,495621	-1,169042	0,250309
2200,5	-0,158326	-0,331172	-0,145217	-0,03687	0,374203	0,718292	-0,091191	0,236445	-0,034855	0,462544	0,279674	0,158449	0,133931	-0,272559	0,686168	-0,383043	-1,110884	0,23565
2200,55	-0,572162	-0,288953	-0,131046	-0,029471	0,378959	0,644352	-0,06995	0,244305	-0,071011	0,556412	0,253058	0,130061	0,118608	-0,248813	0,717215	-0,118129	-1,11228	0,236898
2200,6	-0,476272	-0,313288	-0,164003	-0,044113	0,388242	0,797287	-0,098489	0,319105	-0,062851	0,621108	0,30979	0,146656	0,138074	-0,237373	0,573187	-0,419421	-1,136296	0,240878
2200,65	-0,670795	-0,317401	-0,157805	-0,040794	0,372637	0,903929	-0,077164	0,264518	-0,051067	0,873252	0,274886	0,150971	0,129453	-0,256196	0,710439	-0,383789	-1,092405	0,245534
2200,7000000000003	-0,547644	-0,287972	-0,135927	-0,035204	0,404883	0,685707	-0,083188	0,251481	-0,063153	0,828836	0,270625	0,1167	0,123561	-0,289229	0,76548	-0,422991	-1,13944	0,250371
2200,75	-0,411807	-0,285185	-0,143092	-0,033752	0,433362	0,75625	-0,076985	0,293539	-0,051385	0,593855	0,294822	0,117627	0,132634	-0,276464	0,81044	-0,413416	-1,159237	0,233069
2200,8	-0,871212	-0,272391	-0,138249	-0,019886	0,397318	0,875811	-0,090235	0,293289	-0,044032	0,529238	0,250023	0,130344	0,138361	-0,294426	0,573956	-0,594179	-1,161326	0,223433
2200,85	-0,570943	-0,284572	-0,123005	-0,03684	0,431435	0,888054	-0,063593	0,322785	-0,035596	0,466995	0,251707	0,10106	0,129549	-0,280731	0,616674	-0,502132	-1,124934	0,214347
2200,9	-0,315428	-0,253148	-0,127643	-0,024299	0,365928	0,780498	-0,08852	0,263261	-0,043101	0,600976	0,249873	0,124103	0,119982	-0,286551	0,665998	-0,363957	-1,118238	0,229166
2200,9500000000003	-0,638597	-0,258236	-0,132456	-0,026793	0,439499	0,780634	-0,097645	0,279543	-0,050413	0,604302	0,290062	0,152794	0,132875	-0,265479	0,632505	-0,645222	-1,128575	0,229826
2201,0	-0,66016	-0,241732	-0,13875	-0,057899	0,368168	0,709275	-0,102084	0,298802	-0,040988	0,776196	0,305323	0,130174	0,140213	-0,316262	0,747985	-0,661517	-1,107846	0,227047
2201,05	-0,664996	-0,241859	-0,121098	-0,034413	0,46266	0,817155	-0,098007	0,322147	-0,047201	0,506348	0,269594	0,108514	0,130948	-0,262126	0,595274	-0,494103	-1,148449	0,238951
2201,1	-0,642899	-0,312688	-0,147154	-0,04112	0,385651	0,734785	-0,081854	0,271985	-0,035563	0,378377	0,320779	0,132624	0,128313	-0,29686	0,720528	-0,906196	-1,167259	0,230564
2201,15	-0,188963	-0,249466	-0,131542	-0,026716	0,387772	0,682219	-0,079696	0,293665	-0,058883	0,680186	0,298151	0,151221	0,144767	-0,294239	0,5425	-0,239127	-1,168907	0,239844
2201,2000000000003	-0,54739	-0,312113	-0,122294	-0,032161	0,393814	0,721914	-0,090905	0,298445	-0,03611	0,760267	0,27956	0,129095	0,126955	-0,28308	0,610404	-0,703304	-1,120812	0,236621
2201,25	-0,422723	-0,276346	-0,123365	-0,021359	0,435216	0,704806	-0,087353	0,312784	-0,065958	0,602665	0,301513	0,159693	0,15447	-0,301652	0,5318	-0,632067	-1,100127	0,225637
2201,3	-0,29956	-0,270012	-0,128791	-0,021112	0,388341	0,747493	-0,06793	0,260818	-0,035847	0,634126	0,283128	0,142387	0,120576	-0,279354	0,54216	-0,739255	-1,129058	0,229211
2201,35	-0,821099	-0,322248	-0,121952	-0,032798	0,419469	0,806196	-0,064175	0,276499	-0,041914	0,672193	0,275091	0,131666	0,155635	-0,30828	0,547577	-0,945851	-1,160893	0,228339
2201,4	-0,239308	-0,353019	-0,140743	-0,015281	0,415237	0,650888	-0,07677	0,256559	-0,061867	0,729074	0,291534	0,118016	0,157991	-0,287496	0,601056	-0,38744	-1,143442	0,230003
2201,4500000000003	-0,459964	-0,218985	-0,120059	-0,030171	0,401179	0,754808	-0,099263	0,31054	-0,043033	0,435956	0,317804	0,153482	0,153226	-0,303589	0,658749	-0,788493	-1,133999	0,228263
2201,5	-0,606692	-0,330941	-0,122907	-0,011737	0,374113	0,801494	-0,073699	0,275128	-0,036073	0,92986	0,316491	0,154384	0,1373	-0,305595	0,595759	-0,607005	-1,109643	0,238422
2201,55	-0,44973	-0,287816	-0,127822	-0,035741	0,385848	0,694486	-0,097391	0,23273	-0,039815	0,550801	0,329879	0,122941	0,134506	-0,267697	0,642945	-0,917449	-1,125895	0,228631
2201,6	-0,369945	-0,328762	-0,098402	-0,00978	0,384516	0,727753	-0,077033	0,282967	-0,044747	0,557878	0,278926	0,151511	0,146318	-0,255726	0,500667	-0,492872	-1,102593	0,226256
2201,65	-0,712638	-0,270876	-0,122509	-0,020503	0,395779	0,861695	-0,08245	0,266748	-0,028746	0,707051	0,289077	0,178826	0,140979	-0,285324	0,38602	-0,757557	-1,132507	0,215681
2201,7000000000003	-0,780268	-0,297305	-0,111268	0,002419	0,402941	0,74015	-0,075721	0,237494	-0,012279	0,572134	0,290182	0,128778	0,169017	-0,287988	0,366827	-0,657635	-1,140701	0,229631
2201,75	-0,540089	-0,301814	-0,124488	0,006808	0,428977	0,725311	-0,079925	0,253218	-0,053308	0,682655	0,282842	0,133294	0,156207	-0,30102	0,474636	-0,755306	-1,151933	0,229312
2201,8	-0,304238	-0,319038	-0,145083	-0,009574	0,441497	0,605765	-0,073972	0,249431	-0,026367	1,570816	0,289386	0,144056	0,158661	-0,345896	0,535304	-0,817477	-1,109476	0,22356
2201,85	-0,504105	-0,297856	-0,118351	-0,002664	0,416855	0,895381	-0,07294	0,322588	-0,023247	0,693565	0,325656	0,156576	0,166349	-0,312482	0,397843	-0,704213	-1,144992	0,237924
2201,9	-0,224051	-0,25971	-0,128277	-0,005343	0,451635	0,815564	-0,083821	0,249079	-0,016966	0,684462	0,292567	0,116456	0,162246	-0,318748	0,410927	-0,698147	-1,094006	0,228362
2201,9500000000003	-0,451928	-0,299928	-0,109258	-0,010947	0,423642	0,800362	-0,074928	0,230002	-0,022773	0,665954	0,32087	0,155876	0,170647	-0,280497	0,529779	-1,072652	-1,147376	0,223547
2202,0	-0,3561	-0,341103	-0,097031	0,010985	0,404892	0,765879	-0,063671	0,236337	-0,03324	0,801306	0,302577	0,157234	0,166962	-0,310808	0,475256	-0,912362	-1,144684	0,218829
2202,05	-0,187963	-0,348803	-0,11479	0,002328	0,421346	0,712062	-0,068201	0,242298	-0,036958	0,739371	0,290242	0,155893	0,165361	-0,250451	0,465731	-0,122124	-1,171291	0,211887
2202,1	-0,275214	-0,33586	-0,103235	-0,027428	0,43441	0,820223	-0,070981	0,23887	-0,025169	0,708659	0,335099	0,142192	0,158953	-0,297226	0,42202	-0,694901	-1,10068	0,219451
2202,15	-0,62029	-0,342245	-0,093757	-0,018882	0,430882	0,842023	-0,059733	0,266381	-0,033238	0,726894	0,334441	0,139846	0,187768	-0,284428	0,401679	-1,200204	-1,101382	0,224213
2202,2000000000003	-0,363612	-0,329113	-0,095032	-0,0208	0,396973	0,830686	-0,069132	0,264647	-0,019797	0,714993	0,275656	0,145207	0,166441	-0,315715	0,466442	-0,801718	-1,115196	0,211483
2202,25	-0,305705	-0,347257	-0,07895	-0,014707	0,429177	0,845697	-0,07447	0,254016	-0,01204	0,933022	0,292069	0,129326	0,17896	-0,300345	0,493187	-0,54553	-1,116859	0,213276
2202,3	-0,528216	-0,367905	-0,085204	0,011595	0,452294	0,876137	-0,05588	0,303647	-0,018206	0,589274	0,291721	0,153476	0,183834	-0,341925	0,476113	-0,579831	-1,131289	0,206679
2202,35	-0,188115	-0,353514	-0,073942	0,005718	0,416635	0,910706	-0,069802	0,256662	-0,004191	0,675791	0,335513	0,137911	0,198132	-0,318346	0,324779	-0,872066	-1,147193	0,209036
2202,4	-0,428831	-0,355708	-0,076978	0,019137	0,417631	0,821983	-0,06469	0,218874	-0,020568	1,645878	0,319536	0,132039	0,170087	-0,311389	0,442895	-0,878081	-1,172261	0,197963
2202,4500000000003	-0,449095	-0,312785	-0,080804	-0,014183	0,416329	0,742104	-0,073	0,200175	-0,015656	0,732594	0,287821	0,135272	0,192891	-0,33363	0,36586	-0,606931	-1,099638	0,186949
2202,5	-0,523099	-0,365526	-0,064579	0,007922	0,402952	0,700781	-0,053305	0,234611	-0,009773	0,914544	0,338691	0,12211	0,220354	-0,305592	0,356413	-0,607066	-1,07232	0,192467
2202,55	-0,496216	-0,317228	-0,068003	-0,005479	0,450112	0,804687	-0,042649	0,212666	-0,013814	0,723182	0,272219	0,124012	0,183512	-0,323814	0,35184	-1,28869	-1,121552	0,187522
2202,6	-0,61727	-0,322179	-0,087862	0,021065	0,401414	0,726407	-0,051197	0,216474	-0,018771	0,691786	0,288484	0,134871	0,197662	-0,309908	0,361828	-0,431397	-1,117359	0,193656
2202,65	-0,745144	-0,355772	-0,086668	0,014498	0,414291	0,776036	-0,03908	0,244353	-0,00728	1,091312	0,336825	0,143007	0,205724	-0,311236	0,277186	-0,980783	-1,160276	0,210092
2202,7000000000003	-0,954578	-0,296465	-0,074519	0,049399	0,446973	0,71853	-0,030041	0,23054	-0,012506	0,932279	0,304341	0,148195	0,198794	-0,312753	0,432667	-0,906102	-1,12084	0,189646
2202,75	-0,528698	-0,332905	-0,075841	-0,00407	0,41865	0,847055	-0,037497	0,216751	-0,020255	1,410405	0,304495	0,155502	0,196713	-0,333731	0,47176	-0,940566	-1,106104	0,189904
2202,8	-0,326665	-0,368214	-0,06141	0,025211	0,410831	0,775866	-0,045205	0,23643	-0,012586	0,732746	0,292773	0,154752	0,190789	-0,321577	0,352484	-0,736844	-1,081753	0,170539
2202,85	-0,411763	-0,345614	-0,065964	0,003381	0,412526	0,665588	-0,067811	0,232691	-0,00157	1,183524	0,302751	0,155482	0,207878	-0,330747	0,278408	-0,761222	-1,063361	0,157594
2202,9	-0,618218	-0,387415	-0,050129	0,018143	0,420595	0,692511	-0,061486	0,196353	-0,010357	0,750274	0,309527	0,155583	0,19002	-0,309145	0,289616	-0,758619	-1,071409	0,162771
2202,9500000000003	-0,374868	-0,343248	-0,043841	0,009517	0,377062	0,885073	-0,057735	0,260807	-0,019767	0,670905	0,29658	0,173329	0,200871	-0,306558	0,218492	-1,043437	-1,068628	0,151646
2203,0	-0,783408	-0,312453	-0,042199	0,023006	0,390742	0,777975	-0,050991	0,234526	-0,025325	1,265123	0,297898	0,191488	0,196303	-0,329495	0,406639	-0,90098	-1,106303	0,161002
2203,05	-0,269076	-0,359766	-0,051104	0,021062	0,484006	0,700519	-0,04556	0,170882	-0,002503	1,160306	0,320283	0,148211	0,189849	-0,29558	0,238401	-0,57567	-1,113585	0,181688
2203,1	-0,243561	-0,362173	-0,041927	0,020454	0,434051	0,731814	-0,038716	0,197401	-0,008361	0,701632	0,312857	0,171636	0,179721	-0,301897	0,279869	-0,845755	-1,055428	0,192029
2203,15	-0,305725	-0,333392	-0,027454	0,013202	0,400598	0,859424	-0,026653	0,2228	0,002244	0,886925	0,294526	0,175862	0,189661	-0,34861	0,369396	-1,084036	-1,092608	0,179498
2203,2000000000003	-0,298691	-0,337069	-0,03822	0,012542	0,428684	0,788515	-0,047611	0,1916	0,026377	0,683223	0,328048	0,180182	0,191561	-0,322055	0,24328	-0,912641	-1,056369	0,166296
2203,25	-0,56493	-0,392206	-0,037969	0,044669	0,4032	0,686786	-0,047336	0,177382	0,003286	0,969459	0,311175	0,178112	0,193918	-0,347598	0,233621	-0,859515	-1,084097	0,152376
2203,3	-0,600599	-0,329177	-0,031005	0,026519	0,419088	0,819751	-0,040454	0,195071	-0,000649	1,417522	0,381979	0,167351	0,190685	-0,372084	0,269871	-0,97073	-1,09611	0,155494
2203,35	-0,438538	-0,30266	-0,035473	0,036905	0,449701	0,712753	-0,036751	0,212536	0,006433	0,723108	0,360942	0,17074	0,202157	-0,344585	0,214143	-0,952173	-1,067517	0,146999
2203,4	-0,180843	-0,314184	-0,031989	0,012697	0,422994	0,718238	-0,03839	0,216089	0,014761	1,188695	0,326687	0,168976	0,175905	-0,364158	0,240502	-0,797127	-1,063307	0,14924
2203,4500000000003	0,167914	-0,385659	-0,019161	0,032568	0,455026	0,778463	-0,025572	0,177814	-0,001295	0,983578	0,312055	0,138991	0,182644	-0,359727	0,2203	-0,893944	-1,063738	0,14548
2203,5	-0,192587	-0,316554	-0,02245	0,037429	0,451892	0,89674	-0,016993	0,189265	0,005825	0,623257	0,323528	0,146261	0,17837	-0,383619	0,314335	-0,820631	-1,076614	0,160271
2203,55	-0,294601	-0,340606	-0,021332	0,028146	0,44607	0,734286	-0,033162	0,248053	-0,007485	0,990504	0,342663	0,127165	0,16381	-0,344204	0,352466	-0,709853	-1,069996	0,165016
2203,6	-0,350744	-0,352166	-0,012706	0,050104	0,426269	0,810159	-0,038768	0,208782	-0,011744	0,79799	0,382504	0,170824	0,170364	-0,333922	0,42829	-0,704263	-1,097538	0,159524
2203,65	-0,602019	-0,346626	0,007528	0,064941	0,466316	0,854413	-0,03619	0,172548	0,003032	0,892696	0,330241	0,141739	0,180222	-0,374331	0,334514	-1,016331	-1,148104	0,162285
2203,7000000000003	-0,750247	-0,369237	0,018683	0,055754	0,483536	0,835832	-0,034497	0,178478	-0,003542	1,029749	0,335364	0,133221	0,190057	-0,383592	0,465906	-0,889858	-1,13081	0,163214
2203,75	-0,502552	-0,344448	0,001582	0,041102	0,436392	0,79787	-0,071293	0,176455	-0,006304	1,00979	0,320877	0,142267	0,200575	-0,37965	0,291083	-0,951134	-1,05461	0,148477
2203,8	-0,549857	-0,293715	0,017863	0,055991	0,451165	0,795501	-0,048004	0,194717	-0,018721	0,865732	0,356419	0,138968	0,175055	-0,358907	0,230181	-1,244698	-1,124511	0,144746
2203,85	-0,571706	-0,331491	0,02805	0,073248	0,4407	0,858883	-0,049362	0,198074	-0,012278	0,936393	0,360103	0,147276	0,178675	-0,417227	0,310034	-1,07763	-1,097311	0,146205
2203,9	-0,525291	-0,291553	0,016949	0,040432	0,48974	0,831098	-0,062056	0,175526	-0,014141	0,921033	0,357346	0,152657	0,202658	-0,37317	0,239302	-0,800854	-1,111179	0,138889
2203,9500000000003	-0,55032	-0,352291	0,021652	0,041116	0,451515	0,748697	-0,056458	0,206267	-0,015151	1,847854	0,348286	0,144018	0,191275	-0,361934	0,173871	-0,979108	-1,076036	0,157101
2204,0	-0,109876	-0,289444	0,025919	0,084671	0,454856	0,676054	-0,043825	0,188435	0,002781	1,171313	0,33394	0,143815	0,194105	-0,407523	0,151808	-1,150791	-1,076828	0,140749
2204,05	-0,609352	-0,304429	0,037958	0,034614	0,47287	0,732121	-0,048746	0,158373	-0,019811	1,513126	0,353252	0,120763	0,152384	-0,389421	0,409666	-0,688334	-1,089821	0,148861
2204,1	-0,081281	-0,318442	0,031962	0,052887	0,441019	0,769198	-0,048318	0,166239	0,003982	1,214559	0,348423	0,126855	0,174696	-0,394182	0,272058	-1,035209	-1,086874	0,142931
2204,15	0,230745	-0,367159	0,025292	0,065804	0,474304	0,710981	-0,040491	0,199716	-0,02096	1,34861	0,336521	0,124311	0,1891	-0,449383	0,344669	-1,200342	-1,052438	0,129921
2204,2000000000003	-0,422388	-0,313386	0,03827	0,065824	0,460692	0,726564	-0,031756	0,167967	-0,003711	1,055494	0,317541	0,112577	0,200011	-0,43367	0,298109	-0,875894	-1,074166	0,133776
2204,25	-0,41543	-0,265359	0,040585	0,077313	0,402995	0,733809	-0,061184	0,152565	-0,015899	1,270506	0,340149	0,135196	0,16474	-0,436414	0,294571	-1,208051	-1,033062	0,129373
2204,3	-0,373482	-0,314481	0,058151	0,088711	0,458895	0,739733	-0,057574	0,200797	-0,038395	1,290437	0,370371	0,149315	0,167928	-0,460086	0,260191	-0,795439	-1,087631	0,13198
2204,35	-0,729952	-0,395359	0,056498	0,054961	0,44673	0,695461	-0,030439	0,145213	-0,019221	1,184682	0,417486	0,149532	0,16738	-0,403653	0,298257	-1,08535	-1,076961	0,127838
2204,4	-0,231646	-0,365784	0,072891	0,090444	0,466779	0,720415	-0,038619	0,182737	-0,024841	0,947415	0,412066	0,118846	0,172564	-0,422333	0,271475	-0,944853	-1,066082	0,127471
2204,4500000000003	-0,401211	-0,311265	0,07145	0,08817	0,449603	0,759202	-0,061752	0,158076	-0,041908	1,530266	0,380891	0,110114	0,11907	-0,384998	0,23771	-1,043406	-1,070637	0,137237
2204,5	-0,403501	-0,350589	0,069644	0,072997	0,470941	0,793863	-0,066955	0,191406	-0,002706	0,871631	0,404152	0,131038	0,15497	-0,425551	0,164958	-0,644095	-1,056167	0,133023
2204,55	-0,246988	-0,358711	0,068124	0,084313	0,55924	0,748903	-0,068435	0,190245	-0,021579	1,36234	0,363785	0,125337	0,158718	-0,412713	0,441183	-1,164273	-1,069379	0,129661
2204,6	-0,474324	-0,381896	0,067537	0,100368	0,457152	0,678778	-0,060577	0,182597	-0,026932	1,165264	0,402351	0,134297	0,141969	-0,417205	0,275828	-1,268882	-1,053994	0,129053
2204,65	-0,509586	-0,317831	0,086044	0,077541	0,491687	0,790177	-0,048771	0,168638	-0,02817	1,175679	0,408552	0,126583	0,135598	-0,395653	0,177495	-1,408687	-1,044986	0,133129
2204,7000000000003	-0,359446	-0,312193	0,087006	0,084655	0,487176	0,738662	-0,031325	0,17973	-0,015257	1,368916	0,389383	0,146068	0,14366	-0,402932	0,200896	-1,490296	-1,013663	0,139702
2204,75	-0,387372	-0,367929	0,080783	0,067773	0,490146	0,847714	-0,042647	0,15339	-0,022316	1,079495	0,342488	0,151167	0,120963	-0,42281	0,340389	-0,991338	-1,045735	0,112829
2204,8	-0,517417	-0,364006	0,073239	0,111878	0,455116	0,691287	-0,065316	0,14933	-0,014234	1,099993	0,398804	0,111317	0,114625	-0,418596	0,224154	-1,009243	-1,056427	0,124887
2204,85	-0,449344	-0,325558	0,095668	0,102629	0,475134	0,745885	-0,044	0,177402	-0,042723	0,846	0,422394	0,134051	0,112346	-0,445089	0,194021	-0,942276	-1,052956	0,1279
2204,9	-0,787987	-0,318144	0,079614	0,100531	0,483639	0,63829	-0,060092	0,187896	-0,029042	1,658848	0,366923	0,135146	0,120464	-0,452297	0,191465	-1,098104	-1,06034	0,135293
2204,9500000000003	-0,444741	-0,326318	0,100825	0,071326	0,468536	0,68555	-0,031942	0,191507	-0,046629	1,189722	0,386946	0,134265	0,11466	-0,442423	0,184676	-1,266133	-1,067492	0,118365
2205,0	-0,725239	-0,362779	0,123483	0,125157	0,45028	0,758835	-0,041034	0,175973	-0,040802	1,181033	0,3999	0,127694	0,125327	-0,463927	0,349043	-1,069675	-1,04789	0,123954
2205,05	-0,316085	-0,304417	0,101269	0,120534	0,470225	0,715517	-0,060129	0,190721	-0,031428	1,446277	0,34417	0,102575	0,119423	-0,485503	0,220806	-1,124223	-1,001192	0,129393
2205,1	-0,739541	-0,372907	0,10996	0,09888	0,484903	0,697998	-0,032531	0,173456	-0,028899	1,616107	0,354553	0,134992	0,124718	-0,454535	0,299089	-0,847534	-1,027477	0,134275
