# Combined LVM export
# delta_x = 1.0
# fs = 1.0
# channels = 18
# ----------------------------------
frequency	UEBERTRAGUNGSFUNKTIONFFTY_0	UEBERTRAGUNGSFUNKTIONFFTY_1	UEBERTRAGUNGSFUNKTIONFFTY_2	UEBERTRAGUNGSFUNKTIONFFTY_3	UEBERTRAGUNGSFUNKTIONFFTY_4	UEBERTRAGUNGSFUNKTIONFFTY_5	UEBERTRAGUNGSFUNKTIONFFTY_6	UEBERTRAGUNGSFUNKTIONFFTY_7	UEBERTRAGUNGSFUNKTIONFFTY_8	UEBERTRAGUNGSFUNKTIONFFTY_9	UEBERTRAGUNGSFUNKTIONFFTY_10	UEBERTRAGUNGSFUNKTIONFFTY_11	UEBERTRAGUNGSFUNKTIONFFTY_12	UEBERTRAGUNGSFUNKTIONFFTY_13	UEBERTRAGUNGSFUNKTIONFFTY_14	UEBERTRAGUNGSFUNKTIONFFTY_15	UEBERTRAGUNGSFUNKTIONFFTY_16	UEBERTRAGUNGSFUNKTIONFFTY_17 
2740,65	1,673969	1,208182	0,594119	0,537543	0,192021	0,045747	0,018696	0,099381	0,072024	0,747517	0,901365	0,735757	0,415919	0,178056	0,572324	1,030895	0,253508	0,242725
2740,7000000000003	1,666332	1,217476	0,594748	0,536044	0,194102	0,04437	0,020299	0,090601	0,073634	0,695339	0,902306	0,739842	0,419325	0,170262	0,57674	1,028031	0,255724	0,243284
2740,75	1,671448	1,20393	0,595963	0,53431	0,193414	0,04387	0,024143	0,089188	0,074006	0,786136	0,89984	0,739864	0,416722	0,169718	0,575405	1,030858	0,256306	0,243646
2740,8	1,64395	1,21125	0,591876	0,532851	0,19062	0,044212	0,023662	0,096734	0,073784	0,749047	0,904524	0,740021	0,420845	0,165829	0,579689	1,032991	0,25786	0,245836
2740,8500000000004	1,677689	1,212849	0,591559	0,535165	0,197474	0,044306	0,022941	0,099295	0,069245	0,765395	0,904673	0,741008	0,421587	0,166879	0,572302	1,019498	0,258097	0,243388
2740,9	1,677492	1,207431	0,593973	0,535659	0,194679	0,044026	0,028181	0,092742	0,074587	0,750771	0,904795	0,741152	0,420289	0,168163	0,574655	1,02802	0,259069	0,245319
2740,9500000000003	1,674751	1,201747	0,591978	0,53963	0,194844	0,042659	0,028393	0,094867	0,071646	0,753993	0,906144	0,751367	0,421096	0,172028	0,578398	1,021495	0,259605	0,243945
2741,0	1,654409	1,195582	0,593105	0,535157	0,197377	0,042619	0,029082	0,094797	0,072785	0,741731	0,902204	0,745895	0,42281	0,17057	0,577595	1,003982	0,259547	0,242763
2741,05	1,672294	1,20456	0,595505	0,540746	0,19473	0,043236	0,029023	0,093219	0,071518	0,738021	0,904107	0,739697	0,419065	0,168004	0,583737	1,022669	0,260838	0,242655
2741,1000000000004	1,669776	1,200493	0,589503	0,538969	0,200963	0,038792	0,031203	0,091732	0,070463	0,776378	0,907932	0,748964	0,419632	0,164161	0,578656	1,020783	0,259621	0,241808
2741,15	1,660236	1,20474	0,594112	0,538711	0,198406	0,039206	0,032646	0,09478	0,074508	0,706744	0,901643	0,741983	0,421258	0,158118	0,583189	1,001632	0,261959	0,24315
2741,2000000000003	1,682753	1,203868	0,58953	0,537669	0,201198	0,041668	0,029148	0,098212	0,070133	0,766308	0,906785	0,747004	0,422924	0,154341	0,583567	1,008638	0,261044	0,242277
2741,25	1,681613	1,202899	0,594944	0,539325	0,202347	0,03799	0,030296	0,10005	0,070943	0,737917	0,908026	0,751795	0,428939	0,148648	0,582103	1,011836	0,263582	0,241962
2741,3	1,686685	1,194727	0,593542	0,535	0,20386	0,041141	0,031309	0,095955	0,072975	0,794546	0,906856	0,75584	0,424671	0,151365	0,585825	1,011362	0,263449	0,244202
2741,3500000000004	1,656817	1,206716	0,591664	0,540876	0,194993	0,039706	0,029953	0,094986	0,069499	0,772506	0,910758	0,753342	0,425131	0,151048	0,585573	1,006109	0,264246	0,244796
2741,4	1,685505	1,204961	0,591473	0,540087	0,198092	0,039018	0,030118	0,101703	0,070527	0,767883	0,909549	0,753969	0,425398	0,162662	0,591788	0,991983	0,26494	0,243508
2741,4500000000003	1,684855	1,206862	0,588432	0,540649	0,194975	0,041386	0,032505	0,095513	0,069954	0,834501	0,911087	0,757052	0,431116	0,167978	0,588706	1,003903	0,262773	0,245219
2741,5	1,676338	1,203154	0,589568	0,539463	0,193738	0,040623	0,031566	0,098796	0,06847	0,782974	0,905024	0,764194	0,430304	0,180672	0,59442	1,01205	0,266482	0,245809
2741,55	1,654265	1,206548	0,590589	0,537687	0,196153	0,037365	0,03516	0,094132	0,069023	0,791233	0,90976	0,748502	0,433376	0,186863	0,590432	1,010483	0,266663	0,246963
2741,6000000000004	1,669827	1,202786	0,589878	0,539945	0,194453	0,041543	0,032703	0,099446	0,068777	0,754433	0,911073	0,759165	0,432694	0,18654	0,591538	0,99679	0,265349	0,245984
2741,65	1,681871	1,202834	0,590158	0,542061	0,191498	0,041524	0,030337	0,099222	0,070271	0,769577	0,911781	0,752526	0,429667	0,186007	0,593376	0,984565	0,266945	0,247884
2741,7000000000003	1,718914	1,201941	0,596301	0,54269	0,19161	0,04097	0,031714	0,088476	0,067014	0,79223	0,907991	0,757257	0,435217	0,180162	0,588071	1,000802	0,267952	0,247614
2741,75	1,68205	1,206292	0,594156	0,535936	0,194639	0,039889	0,031472	0,0975	0,068324	0,770814	0,911875	0,76169	0,432419	0,182717	0,589735	1,005561	0,268542	0,248937
2741,8	1,691064	1,200443	0,59441	0,54242	0,196397	0,037906	0,034126	0,104381	0,068099	0,747491	0,905414	0,760895	0,432783	0,184657	0,590365	0,995236	0,269782	0,248745
2741,8500000000004	1,692587	1,198358	0,597312	0,538724	0,199296	0,036032	0,034712	0,094937	0,069195	0,76417	0,907439	0,757917	0,43324	0,189344	0,588842	0,991599	0,268558	0,248818
2741,9	1,690252	1,2037	0,590878	0,540001	0,199932	0,036622	0,03411	0,09649	0,066914	0,801999	0,911209	0,762323	0,431149	0,193646	0,592622	0,982528	0,268574	0,24735
2741,9500000000003	1,667808	1,20264	0,592985	0,538603	0,19858	0,038055	0,03429	0,104483	0,067904	0,80461	0,90799	0,760615	0,435659	0,189125	0,595979	0,989525	0,268175	0,250377
2742,0	1,690217	1,198025	0,594967	0,543837	0,203202	0,037608	0,03574	0,101832	0,067351	0,791077	0,903458	0,759847	0,43413	0,185027	0,597713	1,001711	0,271116	0,24925
2742,05	1,699293	1,20306	0,592177	0,540163	0,201102	0,038525	0,035443	0,102068	0,065836	0,823321	0,911451	0,755565	0,43481	0,175568	0,592945	0,988586	0,269948	0,250235
2742,1000000000004	1,708028	1,200553	0,592936	0,542416	0,199433	0,038149	0,036765	0,104573	0,065633	0,86492	0,909423	0,762109	0,43834	0,171231	0,59557	0,992473	0,267245	0,24888
2742,15	1,689749	1,202194	0,588438	0,542681	0,201336	0,036812	0,037447	0,096499	0,064404	0,779837	0,912325	0,757666	0,440231	0,17309	0,598105	0,985492	0,26926	0,248794
2742,2000000000003	1,694419	1,195812	0,592527	0,547541	0,198497	0,036655	0,037679	0,107871	0,063879	0,780311	0,912603	0,760904	0,437528	0,173493	0,600759	0,985454	0,269147	0,248252
2742,25	1,699521	1,196488	0,592481	0,546476	0,190966	0,035702	0,037289	0,102501	0,062502	0,858447	0,911058	0,765372	0,441289	0,173688	0,59663	0,982296	0,268556	0,248558
2742,3	1,69626	1,209779	0,590736	0,543845	0,192037	0,037009	0,03777	0,103417	0,061469	0,816638	0,913329	0,76077	0,443926	0,167732	0,596985	0,988963	0,267354	0,2481
2742,3500000000004	1,706665	1,205535	0,588606	0,546318	0,190042	0,036968	0,037894	0,102023	0,063936	0,780417	0,913194	0,765225	0,444703	0,161151	0,596156	0,99375	0,269595	0,252686
2742,4	1,700703	1,200211	0,587134	0,545617	0,187013	0,035053	0,039798	0,106003	0,061646	0,827693	0,9121	0,770711	0,450184	0,157892	0,594468	0,981796	0,267238	0,249929
2742,4500000000003	1,698404	1,203771	0,583816	0,544844	0,188702	0,034934	0,034743	0,100157	0,060087	0,799324	0,909865	0,76649	0,449016	0,161428	0,593109	1,005761	0,268497	0,24994
2742,5	1,713524	1,216704	0,580164	0,544759	0,187126	0,034811	0,036062	0,105036	0,062853	0,825243	0,914008	0,770489	0,448644	0,166536	0,593664	0,994221	0,266846	0,251914
2742,55	1,726493	1,208245	0,582335	0,545832	0,190812	0,035839	0,03334	0,100513	0,063917	0,813369	0,914174	0,769162	0,449307	0,169073	0,599716	0,999976	0,266506	0,250131
2742,6000000000004	1,695223	1,205503	0,58657	0,541487	0,186791	0,037493	0,030847	0,106439	0,064554	0,833507	0,911468	0,765101	0,446797	0,172145	0,593196	0,997113	0,266952	0,249673
2742,65	1,717903	1,212321	0,586319	0,54141	0,188641	0,036493	0,033043	0,104598	0,064189	0,811906	0,912145	0,771208	0,454927	0,173147	0,592715	0,997935	0,265821	0,249643
2742,7000000000003	1,706585	1,216161	0,580492	0,537061	0,19084	0,040874	0,031586	0,105451	0,065319	0,828146	0,910379	0,769862	0,447788	0,170171	0,598261	0,991287	0,267273	0,250684
2742,75	1,703964	1,21583	0,581159	0,544576	0,189268	0,03913	0,030308	0,108869	0,063487	0,826435	0,91454	0,766976	0,450086	0,163264	0,594513	0,987324	0,268141	0,25088
2742,8	1,704826	1,212014	0,58067	0,540193	0,188968	0,04041	0,030227	0,104224	0,0663	0,806134	0,912684	0,766115	0,45119	0,159274	0,598151	0,990423	0,26723	0,252042
2742,8500000000004	1,70375	1,214399	0,577546	0,540813	0,190181	0,035686	0,026578	0,102067	0,064982	0,873429	0,910705	0,776772	0,451631	0,157587	0,591886	1,001581	0,266853	0,25397
2742,9	1,705705	1,213775	0,575004	0,543131	0,186929	0,038807	0,029123	0,104403	0,059632	0,775347	0,916489	0,768909	0,451098	0,156781	0,597657	1,007083	0,266984	0,254646
2742,9500000000003	1,723978	1,207788	0,573143	0,542919	0,186125	0,041284	0,027288	0,103565	0,058689	0,762155	0,918891	0,775786	0,450308	0,166715	0,59438	0,99453	0,266218	0,254481
2743,0	1,718182	1,217188	0,572383	0,542038	0,19125	0,042408	0,031629	0,107502	0,059848	0,84066	0,915585	0,776733	0,451823	0,167019	0,592852	1,004847	0,26945	0,255546
2743,05	1,693386	1,21361	0,575844	0,543836	0,183448	0,040586	0,02844	0,104299	0,058529	0,767143	0,915718	0,784119	0,456959	0,167706	0,597222	1,002059	0,266745	0,257995
2743,1000000000004	1,722714	1,219797	0,571831	0,543031	0,180627	0,037427	0,034836	0,102397	0,060184	0,884085	0,917619	0,774735	0,459021	0,165687	0,599497	0,993752	0,266384	0,255363
2743,15	1,712522	1,208875	0,577506	0,542413	0,183096	0,041307	0,030015	0,107397	0,058904	0,858372	0,917857	0,782593	0,462862	0,163773	0,597854	0,993157	0,267644	0,25846
2743,2000000000003	1,744534	1,213209	0,579055	0,546635	0,18266	0,039632	0,030909	0,105662	0,057804	0,901122	0,912701	0,7784	0,46317	0,163565	0,594598	0,991003	0,265488	0,257112
2743,25	1,719225	1,223531	0,576935	0,537826	0,184399	0,039809	0,029101	0,096165	0,059579	0,836916	0,912937	0,777999	0,465829	0,163392	0,596709	1,000494	0,268286	0,257011
2743,3	1,72264	1,218768	0,580632	0,539933	0,185016	0,041281	0,032024	0,099759	0,059424	0,833558	0,912387	0,777381	0,469301	0,164455	0,592913	0,997412	0,268531	0,255655
2743,3500000000004	1,720599	1,214555	0,573643	0,545366	0,186261	0,041663	0,031669	0,109529	0,061258	0,880393	0,914676	0,77469	0,470492	0,170874	0,597654	0,990212	0,269514	0,257347
2743,4	1,728057	1,212576	0,576862	0,544483	0,192062	0,037053	0,028706	0,09867	0,061082	0,789913	0,912163	0,77749	0,468318	0,180703	0,59177	0,997267	0,268611	0,258684
2743,4500000000003	1,72953	1,221089	0,574241	0,539712	0,186887	0,040019	0,02835	0,098513	0,061066	0,791922	0,91519	0,782161	0,469962	0,187918	0,589777	0,997396	0,267518	0,258702
2743,5	1,720541	1,214125	0,57478	0,548945	0,189737	0,040899	0,029222	0,100324	0,06305	0,771899	0,910657	0,77959	0,467182	0,19029	0,591634	0,987444	0,265353	0,259897
2743,55	1,707239	1,217466	0,574498	0,539133	0,188694	0,039424	0,030227	0,098237	0,060253	0,785945	0,917394	0,78397	0,475335	0,1895	0,589334	0,990527	0,267651	0,261228
2743,6000000000004	1,727867	1,226814	0,57316	0,542373	0,189552	0,039499	0,026278	0,103217	0,063416	0,81575	0,91096	0,787711	0,475637	0,186334	0,595034	0,983398	0,267873	0,258657
2743,65	1,721436	1,219043	0,572865	0,543463	0,190741	0,041338	0,030125	0,100629	0,062068	0,82119	0,921573	0,779613	0,474982	0,183941	0,588339	0,981597	0,268064	0,260022
2743,7000000000003	1,745305	1,216734	0,572384	0,540107	0,189593	0,038322	0,026152	0,103882	0,059517	0,841692	0,917575	0,783412	0,469827	0,182041	0,589577	0,986393	0,267999	0,26189
2743,75	1,73687	1,220405	0,576829	0,539369	0,193516	0,038357	0,028299	0,11109	0,059502	0,854067	0,918631	0,785629	0,476421	0,178627	0,589007	0,992664	0,267655	0,260024
2743,8	1,724925	1,217661	0,577845	0,5363	0,188852	0,036987	0,030885	0,106549	0,05877	0,891537	0,919193	0,778069	0,475142	0,174929	0,587967	0,985776	0,267193	0,262233
2743,8500000000004	1,739374	1,21451	0,579198	0,538297	0,189823	0,040293	0,029015	0,100857	0,059474	0,869213	0,9147	0,780423	0,476834	0,172482	0,585419	0,984219	0,269315	0,261934
2743,9	1,722613	1,219628	0,577864	0,542906	0,192621	0,042751	0,027165	0,108729	0,058287	0,871733	0,915415	0,7809	0,48003	0,171472	0,586008	0,987861	0,269538	0,261725
2743,9500000000003	1,739428	1,22083	0,578507	0,54056	0,191895	0,036834	0,031109	0,107913	0,057566	0,868609	0,918916	0,784093	0,478889	0,172189	0,59056	0,981624	0,269597	0,261024
2744,0	1,719375	1,220905	0,576489	0,540726	0,194529	0,035341	0,031315	0,106629	0,059009	0,820108	0,91679	0,777447	0,48413	0,178451	0,591716	0,984782	0,270992	0,261462
2744,05	1,762702	1,222041	0,580376	0,538748	0,191005	0,036381	0,031191	0,101423	0,060507	0,856341	0,920464	0,785331	0,481707	0,188232	0,586573	0,973786	0,269319	0,263486
2744,1000000000004	1,72621	1,228419	0,578004	0,538716	0,186315	0,037474	0,031718	0,109022	0,057793	0,835406	0,916388	0,782776	0,483982	0,191791	0,588652	0,974039	0,27267	0,264058
2744,15	1,746411	1,224293	0,578663	0,537838	0,18725	0,036998	0,032411	0,110401	0,059023	0,826097	0,914791	0,786677	0,481083	0,194534	0,589189	0,979009	0,270321	0,261628
2744,2000000000003	1,747179	1,231032	0,578623	0,539165	0,185142	0,035585	0,032027	0,103924	0,062006	0,804231	0,916998	0,792471	0,484474	0,188548	0,587129	0,96557	0,271057	0,260395
2744,25	1,763267	1,228565	0,579835	0,53596	0,186157	0,033058	0,033029	0,103551	0,058851	0,828137	0,917006	0,790719	0,486699	0,176693	0,586222	0,960878	0,272173	0,258802
2744,3	1,742098	1,228496	0,579098	0,537706	0,18088	0,032017	0,031913	0,107557	0,056523	0,805197	0,919039	0,79034	0,490321	0,166081	0,588089	0,981371	0,271993	0,25955
2744,3500000000004	1,77437	1,21849	0,581748	0,536528	0,188721	0,036027	0,03362	0,104407	0,058544	0,82882	0,918812	0,781428	0,487079	0,160154	0,591463	0,949839	0,273845	0,258353
2744,4	1,758981	1,222718	0,578628	0,540696	0,186855	0,035914	0,031918	0,103852	0,058227	0,833022	0,916406	0,789481	0,488938	0,163613	0,58572	0,958843	0,272394	0,260397
2744,4500000000003	1,739167	1,225204	0,580916	0,537685	0,19051	0,026527	0,031268	0,102821	0,057835	0,837067	0,916108	0,789604	0,492555	0,163837	0,583464	0,956707	0,272548	0,260104
2744,5	1,769272	1,221981	0,57986	0,535453	0,188082	0,030641	0,032171	0,10826	0,057293	0,83693	0,914909	0,788616	0,491232	0,172649	0,589698	0,958554	0,274002	0,258383
2744,55	1,766767	1,217744	0,577393	0,538973	0,184674	0,029903	0,032673	0,106766	0,055957	0,83587	0,91655	0,789782	0,495265	0,172847	0,584385	0,942489	0,271271	0,259964
2744,6000000000004	1,776455	1,219894	0,57795	0,534244	0,187085	0,031456	0,031575	0,108624	0,056066	0,838758	0,918061	0,791375	0,493574	0,169093	0,584125	0,951542	0,271791	0,259768
2744,65	1,771196	1,213285	0,581366	0,53405	0,187127	0,029485	0,034466	0,105913	0,053431	0,892207	0,91446	0,793474	0,490256	0,168626	0,58793	0,951039	0,273409	0,261008
2744,7000000000003	1,746958	1,222744	0,580964	0,536196	0,187612	0,034791	0,035529	0,114999	0,055563	0,892942	0,913044	0,792724	0,501332	0,167239	0,580711	0,938546	0,275859	0,259803
2744,75	1,780506	1,218286	0,579388	0,53241	0,182102	0,029681	0,032545	0,113789	0,053708	0,877758	0,916235	0,790387	0,495681	0,172461	0,58461	0,928838	0,276613	0,260653
2744,8	1,757298	1,219461	0,582049	0,531755	0,181431	0,031298	0,031142	0,110267	0,05245	0,814983	0,910881	0,790117	0,495639	0,17803	0,584737	0,941928	0,275163	0,262415
2744,8500000000004	1,785453	1,221958	0,579872	0,535913	0,181895	0,029706	0,031694	0,108809	0,049196	0,824449	0,918155	0,787973	0,496095	0,185489	0,585742	0,933663	0,274073	0,264343
2744,9	1,76368	1,226286	0,58142	0,536356	0,175859	0,033003	0,03338	0,117175	0,050837	0,874892	0,914244	0,793524	0,496456	0,183603	0,58097	0,922373	0,274702	0,265925
2744,9500000000003	1,752497	1,228062	0,581724	0,536598	0,177122	0,02906	0,032225	0,106979	0,047385	0,894241	0,915248	0,785581	0,493695	0,179824	0,580132	0,938012	0,276878	0,266204
2745,0	1,773251	1,222052	0,580714	0,533302	0,175639	0,025903	0,03471	0,116965	0,046518	0,874577	0,917205	0,785114	0,496459	0,174521	0,581849	0,930399	0,276874	0,268426
2745,05	1,775526	1,217814	0,582937	0,532509	0,179071	0,030896	0,0329	0,111662	0,049638	0,864819	0,913946	0,782814	0,498439	0,168142	0,582764	0,921783	0,278431	0,266829
2745,1000000000004	1,789811	1,220424	0,583049	0,534262	0,179698	0,030175	0,032787	0,113294	0,050275	0,921501	0,914038	0,791865	0,503445	0,16466	0,582698	0,91437	0,27783	0,268731
2745,15	1,772365	1,216393	0,583837	0,535251	0,183078	0,030145	0,032767	0,114074	0,050578	0,878229	0,919106	0,791672	0,499141	0,159519	0,582895	0,914926	0,276808	0,269009
2745,2000000000003	1,787051	1,211444	0,578015	0,535084	0,180959	0,027705	0,032224	0,114409	0,050922	0,960119	0,915315	0,792473	0,499994	0,160612	0,580904	0,919076	0,275385	0,269534
2745,25	1,776951	1,206242	0,57796	0,536526	0,183809	0,030475	0,035341	0,105505	0,048739	0,870891	0,911099	0,796585	0,502898	0,164491	0,585297	0,916215	0,276604	0,27124
2745,3	1,79716	1,210616	0,579295	0,531088	0,185139	0,025139	0,035315	0,118201	0,052285	0,891949	0,914485	0,79446	0,503087	0,162881	0,584425	0,910367	0,276368	0,271353
2745,3500000000004	1,777016	1,212286	0,584326	0,535687	0,181533	0,030016	0,038374	0,107212	0,050674	0,85121	0,916625	0,787273	0,502994	0,166511	0,581191	0,907417	0,279196	0,272393
2745,4	1,780468	1,204423	0,583287	0,530517	0,185105	0,027839	0,038975	0,11161	0,049684	0,87125	0,915988	0,783803	0,508209	0,168424	0,583477	0,889109	0,274286	0,274878
2745,4500000000003	1,797791	1,203818	0,581114	0,535508	0,185752	0,025594	0,039446	0,110845	0,051305	0,865944	0,920274	0,787213	0,507116	0,171175	0,586397	0,888835	0,276013	0,275649
2745,5	1,781166	1,213072	0,578503	0,5321	0,185719	0,028228	0,040232	0,116871	0,050916	0,828269	0,915687	0,788435	0,508465	0,162901	0,592964	0,900403	0,275608	0,275837
2745,55	1,78915	1,20438	0,58364	0,535215	0,182013	0,027401	0,03886	0,11491	0,049686	0,89273	0,913393	0,787871	0,506713	0,163863	0,586721	0,901417	0,274782	0,27467
2745,6000000000004	1,792989	1,212815	0,582819	0,532457	0,175982	0,027888	0,041796	0,113441	0,049172	0,844105	0,919162	0,790778	0,506961	0,160042	0,587802	0,887431	0,274142	0,274019
2745,65	1,789601	1,204575	0,583381	0,532538	0,176757	0,027136	0,040962	0,117392	0,048576	0,840298	0,918177	0,786085	0,507903	0,157155	0,58324	0,889336	0,27562	0,276868
2745,7000000000003	1,770091	1,209036	0,582878	0,532463	0,174882	0,027627	0,041356	0,127343	0,047416	0,873404	0,918743	0,791038	0,505716	0,161462	0,585088	0,893046	0,274511	0,276488
2745,75	1,788077	1,200206	0,582041	0,532771	0,175961	0,029437	0,040941	0,117878	0,048716	0,904585	0,919785	0,795215	0,512699	0,161505	0,584293	0,891752	0,274206	0,276855
2745,8	1,817247	1,200917	0,581685	0,535346	0,170082	0,027847	0,03646	0,116612	0,048467	0,875969	0,916815	0,79278	0,507968	0,168424	0,580699	0,905792	0,272856	0,275749
2745,8500000000004	1,794255	1,192629	0,582207	0,535231	0,16749	0,027708	0,036176	0,118842	0,05066	0,928538	0,914365	0,791391	0,511937	0,167881	0,582161	0,881801	0,271058	0,273954
2745,9	1,800178	1,199621	0,585039	0,53377	0,173352	0,030055	0,036198	0,123243	0,043132	0,897907	0,915487	0,796161	0,516488	0,169896	0,58073	0,884754	0,272413	0,275059
2745,9500000000003	1,781697	1,196782	0,587374	0,535337	0,171751	0,032569	0,034438	0,116933	0,044771	0,910128	0,920162	0,800462	0,520406	0,162017	0,585375	0,873009	0,272735	0,274652
2746,0	1,789434	1,187717	0,588606	0,528888	0,172126	0,026244	0,036231	0,115216	0,045729	0,863733	0,916699	0,792284	0,52081	0,159656	0,58671	0,880263	0,274313	0,278026
2746,05	1,804681	1,184611	0,585896	0,531931	0,171567	0,027459	0,035215	0,119996	0,044839	0,84578	0,917683	0,796287	0,524813	0,156972	0,582684	0,884971	0,27476	0,278194
2746,1000000000004	1,819418	1,194628	0,586151	0,531649	0,171874	0,02608	0,037272	0,117419	0,045786	0,881818	0,91762	0,794531	0,527017	0,156703	0,581678	0,886477	0,273849	0,277833
2746,15	1,817214	1,192316	0,589811	0,533519	0,174611	0,02866	0,038859	0,11667	0,047621	0,893789	0,92195	0,794491	0,528953	0,157576	0,583648	0,872654	0,274747	0,27652
2746,2000000000003	1,808495	1,189732	0,589077	0,531084	0,170701	0,026617	0,040021	0,124711	0,046406	0,885937	0,915043	0,799791	0,527827	0,15866	0,582115	0,886297	0,274832	0,279183
2746,25	1,804509	1,184681	0,588716	0,529095	0,165173	0,028105	0,036925	0,123609	0,046186	0,890499	0,917023	0,798167	0,529202	0,160393	0,589799	0,894993	0,273687	0,27873
2746,3	1,793115	1,18694	0,581569	0,532161	0,169243	0,028266	0,034514	0,124129	0,046235	0,900676	0,920278	0,796415	0,529368	0,162639	0,591307	0,880503	0,27447	0,276577
2746,3500000000004	1,795731	1,190043	0,588118	0,533471	0,168919	0,029914	0,032156	0,125095	0,046893	0,885598	0,921872	0,790251	0,526374	0,167423	0,584698	0,878372	0,275776	0,277445
2746,4	1,800305	1,183413	0,589077	0,531258	0,161524	0,025856	0,033382	0,123442	0,043195	0,855522	0,921767	0,795735	0,529402	0,168425	0,582609	0,88777	0,275343	0,278403
2746,4500000000003	1,820572	1,19583	0,592676	0,526488	0,166771	0,027668	0,034914	0,125738	0,043888	0,863829	0,922731	0,793512	0,528386	0,165703	0,583293	0,89502	0,2734	0,275939
2746,5	1,817327	1,1842	0,591745	0,535096	0,166119	0,026289	0,033117	0,129594	0,042837	0,899046	0,924089	0,798873	0,533517	0,161722	0,588825	0,887325	0,274337	0,281223
2746,55	1,799157	1,188091	0,593029	0,532534	0,159182	0,027394	0,034411	0,125486	0,041515	0,874531	0,918816	0,796126	0,526656	0,156104	0,582974	0,88954	0,274327	0,278097
2746,6000000000004	1,798437	1,184849	0,599159	0,527049	0,164835	0,030488	0,0359	0,128612	0,04025	0,907853	0,92438	0,790927	0,530558	0,158001	0,584117	0,889917	0,274115	0,281535
2746,65	1,801663	1,17364	0,601452	0,530376	0,16249	0,024164	0,035574	0,136107	0,041085	0,883674	0,924775	0,796949	0,53238	0,16403	0,581628	0,886947	0,276068	0,282102
2746,7000000000003	1,799793	1,191596	0,599082	0,529978	0,16057	0,026601	0,037587	0,139934	0,040374	0,895287	0,930682	0,788805	0,529155	0,166236	0,584797	0,896781	0,275328	0,281954
2746,75	1,846417	1,180549	0,598696	0,526649	0,162421	0,026695	0,034591	0,125863	0,039774	0,895292	0,924133	0,792555	0,531403	0,161279	0,583709	0,89578	0,275552	0,284592
2746,8	1,801837	1,17664	0,59936	0,527418	0,164558	0,026218	0,033956	0,135606	0,043912	0,856852	0,923703	0,793274	0,532282	0,151975	0,586786	0,907451	0,277567	0,283503
2746,8500000000004	1,816738	1,176698	0,603461	0,524531	0,165563	0,026947	0,032948	0,13618	0,040009	0,892422	0,92557	0,789032	0,529138	0,144752	0,58465	0,900454	0,275978	0,283413
2746,9	1,814034	1,178106	0,600169	0,525911	0,171145	0,025975	0,030231	0,133439	0,03881	0,917757	0,927579	0,785159	0,535305	0,136403	0,580481	0,90409	0,276184	0,285216
2746,9500000000003	1,840053	1,182747	0,601314	0,523173	0,164264	0,026771	0,03089	0,137721	0,037045	0,941863	0,928117	0,787307	0,528977	0,134984	0,584718	0,904342	0,277442	0,285888
2747,0	1,827317	1,18009	0,597547	0,524187	0,165271	0,02758	0,030685	0,130777	0,037844	0,899155	0,931157	0,782225	0,529827	0,137542	0,584301	0,904009	0,277493	0,289404
2747,05	1,833884	1,184135	0,597671	0,527585	0,16679	0,026333	0,027411	0,133941	0,035869	0,962988	0,930638	0,785668	0,532037	0,147728	0,58372	0,905632	0,277381	0,291004
2747,1000000000004	1,815179	1,181186	0,599959	0,524871	0,16502	0,024118	0,027494	0,138801	0,038079	0,925637	0,926258	0,780992	0,531105	0,160139	0,58211	0,909308	0,278261	0,291983
2747,15	1,822502	1,177011	0,603733	0,527754	0,170186	0,025894	0,03064	0,13037	0,036193	0,872763	0,924911	0,784516	0,53381	0,165602	0,580683	0,908434	0,278856	0,289341
2747,2000000000003	1,819615	1,187149	0,60203	0,523802	0,171074	0,027827	0,030138	0,131229	0,038052	0,882364	0,927643	0,791842	0,540599	0,163308	0,582391	0,90934	0,278614	0,291163
2747,25	1,823125	1,183191	0,603631	0,526559	0,170597	0,025887	0,032663	0,140194	0,035316	0,829884	0,926239	0,791249	0,536644	0,161723	0,582766	0,911496	0,27866	0,291148
2747,3	1,836121	1,187413	0,599236	0,529865	0,170741	0,027952	0,037614	0,144306	0,039867	0,891972	0,925456	0,787624	0,541703	0,160895	0,579292	0,917018	0,279493	0,291114
2747,3500000000004	1,833162	1,185896	0,601859	0,526423	0,170507	0,025939	0,038155	0,135772	0,036886	0,876852	0,92811	0,77976	0,541583	0,163056	0,57879	0,914285	0,279915	0,291876
2747,4	1,832087	1,194502	0,598581	0,526718	0,176427	0,027785	0,038279	0,147269	0,036151	0,867235	0,925268	0,784163	0,542976	0,170638	0,587641	0,912555	0,278862	0,292691
2747,4500000000003	1,84055	1,198864	0,598861	0,527867	0,176788	0,028503	0,03928	0,148895	0,03566	0,904194	0,928185	0,787401	0,547606	0,168224	0,581518	0,923608	0,280595	0,291411
2747,5	1,849589	1,199218	0,603175	0,524917	0,171996	0,028127	0,040672	0,145564	0,034633	0,917249	0,928803	0,781517	0,546824	0,170298	0,577073	0,907465	0,280108	0,293139
2747,55	1,809128	1,190905	0,596192	0,525066	0,176426	0,02669	0,039834	0,139182	0,035071	0,907749	0,92832	0,775124	0,549874	0,159671	0,581823	0,910956	0,278369	0,2938
