6.09509408e-01, 1.27580181e-01, 0.00000000e+00, 7.17595279e-01, 2.50962377e-02
6.09361708e-01, 1.27633944e-01, 0.00000000e+00, 7.19174743e-01, 2.50248257e-02
6.09746039e-01, 1.27777129e-01, 0.00000000e+00, 7.15968847e-01, 2.34728903e-02
6.09302759e-01, 1.27938464e-01, 0.00000000e+00, 7.20680237e-01, 2.32554581e-02
6.09391153e-01, 1.28181309e-01, 0.00000000e+00, 7.20625341e-01, 2.15115808e-02
6.09977961e-01, 1.27967730e-01, 0.00000000e+00, 7.14388788e-01, 2.18024012e-02
6.10205352e-01, 1.28152162e-01, 0.00000000e+00, 7.12846816e-01, 2.00649872e-02
6.10428274e-01, 1.28330603e-01, 0.00000000e+00, 7.11335421e-01, 1.82338003e-02
6.10646844e-01, 1.28503248e-01, 0.00000000e+00, 7.09850192e-01, 1.62814688e-02
6.10861123e-01, 1.28670260e-01, 0.00000000e+00, 7.08387375e-01, 1.41689545e-02
6.11071229e-01, 1.28831819e-01, 0.00000000e+00, 7.06945956e-01, 1.18539557e-02
6.11277282e-01, 1.28988087e-01, 0.00000000e+00, 7.05523610e-01, 9.30383708e-03
6.11479282e-01, 1.29139230e-01, 0.00000000e+00, 7.04122543e-01, 6.48980448e-03
6.11677408e-01, 1.29285395e-01, 0.00000000e+00, 7.02727437e-01, 3.39557603e-03
6.11745596e-01, 1.29472643e-01, 0.00000000e+00, 7.02742577e-01, 0.00000000e+00
6.09415770e-01, 1.27322897e-01, 0.00000000e+00, 7.17688441e-01, 2.67522577e-02
6.09268010e-01, 1.27376661e-01, 0.00000000e+00, 7.19278812e-01, 2.66822148e-02
6.09655023e-01, 1.27527177e-01, 0.00000000e+00, 7.16023743e-01, 2.51670834e-02
6.09211802e-01, 1.27688497e-01, 0.00000000e+00, 7.20761657e-01, 2.49528699e-02
6.09889567e-01, 1.27724886e-01, 0.00000000e+00, 7.14415193e-01, 2.35441346e-02
6.10119462e-01, 1.27916232e-01, 0.00000000e+00, 7.12852001e-01, 2.18734294e-02
6.10344827e-01, 1.28101379e-01, 0.00000000e+00, 7.11325705e-01, 2.01349054e-02
6.10565782e-01, 1.28280550e-01, 0.00000000e+00, 7.09829509e-01, 1.83013901e-02
6.10782385e-01, 1.28453910e-01, 0.00000000e+00, 7.08358586e-01, 1.63451768e-02
6.10994697e-01, 1.28621623e-01, 0.00000000e+00, 7.06909478e-01, 1.42269218e-02
6.11202955e-01, 1.28783882e-01, 0.00000000e+00, 7.05481172e-01, 1.19040962e-02
6.11407101e-01, 1.28940836e-01, 0.00000000e+00, 7.04071701e-01, 9.34403297e-03
6.11607254e-01, 1.29092649e-01, 0.00000000e+00, 7.02683210e-01, 6.51808595e-03
6.11803591e-01, 1.29239470e-01, 0.00000000e+00, 7.01300681e-01, 3.41033330e-03
6.11871719e-01, 1.29426733e-01, 0.00000000e+00, 7.01315880e-01, 0.00000000e+00
6.09319389e-01, 1.27058074e-01, 0.00000000e+00, 7.17818618e-01, 2.83759311e-02
6.09171629e-01, 1.27111837e-01, 0.00000000e+00, 7.19422102e-01, 2.83073932e-02
6.09561384e-01, 1.27269894e-01, 0.00000000e+00, 7.16105700e-01, 2.68217735e-02
6.09118164e-01, 1.27431214e-01, 0.00000000e+00, 7.20876276e-01, 2.66116746e-02
6.09798610e-01, 1.27474919e-01, 0.00000000e+00, 7.14460731e-01, 2.52373330e-02
6.09059751e-01, 1.27743840e-01, 0.00000000e+00, 7.22355604e-01, 2.48804055e-02
6.09150767e-01, 1.27993792e-01, 0.00000000e+00, 7.22265899e-01, 2.31818352e-02
6.10031068e-01, 1.27673388e-01, 0.00000000e+00, 7.12870657e-01, 2.36147232e-02
6.10258937e-01, 1.27865449e-01, 0.00000000e+00, 7.11324930e-01, 2.19437405e-02
6.10482335e-01, 1.28051341e-01, 0.00000000e+00, 7.09815145e-01, 2.02040542e-02
6.10701323e-01, 1.28231212e-01, 0.00000000e+00, 7.08334327e-01, 1.83681697e-02
6.10915959e-01, 1.28405273e-01, 0.00000000e+00, 7.06878185e-01, 1.64080486e-02
6.11126423e-01, 1.28573686e-01, 0.00000000e+00, 7.05443144e-01, 1.42840492e-02
6.11332774e-01, 1.28736630e-01, 0.00000000e+00, 7.04028368e-01, 1.19534349e-02
6.11535072e-01, 1.28894255e-01, 0.00000000e+00, 7.02631950e-01, 9.38351359e-03
