Time - Force	Amplitude - Force
7,779063	-0,0276736
7,779668	-0,0381185
7,780273	-0,0247723
7,780879	-0,0328961
7,781484	-0,0398593
7,78209	-0,0418903
7,782695	-0,047693
7,783301	-0,0320257
7,783906	-0,0381185
7,784512	-0,0372481
7,785117	-0,0180992
7,785723	-0,0314454
7,786328	-0,0317355
7,786934	-0,0363777
7,787539	-0,00591345
7,788145	-0,0395692
7,78875	-0,0323158
7,789355	-0,0381185
7,789961	-0,0418903
7,790566	-0,0392791
7,791172	-0,0317355
7,791777	-0,0386988
7,792383	-0,0366678
7,792988	-0,0355073
7,793594	-0,034927
7,794199	-0,0256427
7,794805	-0,0323158
7,79541	-0,0169386
7,796016	-0,0151978
7,796621	-0,0404396
7,797227	-0,0323158
7,797832	-0,036958
7,798438	-0,017809
7,799043	-0,030575
7,799648	-0,0192597
7,800254	-0,034927
7,800859	-0,0288342
7,801465	-0,0462423
7,80207	-0,0230315
7,802676	-0,0215808
7,803281	-0,0447916
7,803887	-0,0418903
7,804492	-0,0282539
7,805098	-0,0317355
7,805703	-0,0180992
7,806309	-0,0244821
7,806914	-0,0276736
7,80752	-0,0320257
7,808125	-0,0384087
7,80873	-0,0256427
7,809336	-0,0270934
7,809941	-0,0302849
7,810547	-0,0314454
7,811152	-0,0131668
7,811758	-0,0381185
7,812363	-0,0207104
7,812969	-0,0500141
7,813574	-0,0288342
7,81418	-0,0395692
7,814785	-0,0259328
7,815391	-0,0340566
7,815996	-0,0299947
7,816602	-0,0392791
7,817207	-0,0462423
7,817812	-0,0302849
7,818418	-0,04131
7,819023	-0,0389889
7,819629	-0,0302849
7,820234	-0,0259328
7,82084	-0,030575
7,821445	-0,0279638
7,822051	-0,028544
7,822656	-0,0442114
7,823262	-0,0250624
7,823867	-0,0186794
7,824473	-0,0334763
7,825078	-0,0259328
7,825684	-0,0256427
7,826289	-0,0308651
7,826895	-0,0175189
7,8275	-0,0166485
7,828105	-0,026223
7,828711	-0,0442114
7,829316	-0,0149077
7,829922	-0,028544
7,830527	-0,0250624
7,831133	-0,0137471
7,831738	-0,0308651
7,832344	-0,0436311
7,832949	-0,0244821
7,833555	-0,0291243
7,83416	-0,043341
7,834766	-0,028544
7,835371	-0,0352172
7,835977	-0,0482733
7,836582	-0,047693
7,837187	-0,0227413
7,837793	-0,0314454
7,838398	-0,0163583
7,839004	-0,0299947
7,839609	-0,0288342
7,840215	-0,0192597
7,84082	-0,0030121
7,841426	-0,0416001
7,842031	-0,0169386
7,842637	-0,0268032
7,843242	-0,0227413
7,843848	-0,0236117
7,844453	-0,0360876
7,845059	-0,0102655
7,845664	-0,0230315
7,84627	-0,0404396
7,846875	-0,0320257
7,84748	-0,0343468
7,848086	-0,0343468
7,848691	-0,0355073
7,849297	-0,0224512
7,849902	-0,0511746
7,850508	-0,0468226
7,851113	-0,0395692
7,851719	-0,024192
7,852324	-0,0543661
7,85293	-0,0108458
7,853535	-0,0323158
7,854141	-0,0471127
7,854746	-0,0250624
7,855352	-0,0546563
7,855957	-0,017809
7,856562	-0,028544
7,857168	-0,0128767
7,857773	-0,0308651
7,858379	-0,036958
7,858984	-0,00852468
7,85959	-0,0218709
7,860195	-0,0328961
7,860801	-0,0236117
7,861406	-0,0288342
7,862012	-0,0244821
7,862617	-0,0268032
7,863223	-0,0183893
7,863828	-0,0308651
7,864434	-0,0160682
7,865039	-0,0146175
7,865645	-0,0253525
7,86625	-0,0273835
7,866855	-0,0207104
7,867461	-0,0253525
7,868066	-0,024192
7,868672	-0,0288342
7,869277	-0,00214169
7,869883	-0,0395692
7,870488	-0,0146175
7,871094	-0,0314454
7,871699	-0,0268032
7,872305	-0,0120063
7,87291	-0,0175189
7,873516	-0,0279638
7,874121	-0,0239019
7,874727	-0,0186794
7,875332	-0,0227413
7,875938	-0,0192597
7,876543	-0,0465325
7,877148	-0,0270934
7,877754	-0,0250624
7,878359	-0,028544
7,878965	-0,0297046
7,87957	-0,0210005
7,880176	-0,0352172
7,880781	-0,045662
7,881387	-0,0204202
7,881992	-0,0392791
7,882598	-0,0363777
7,883203	-0,0218709
7,883809	-0,0546563
7,884414	-0,0343468
7,88502	-0,0462423
7,885625	-0,036958
7,88623	-0,0212906
7,886836	-0,0328961
7,887441	-0,0503042
7,888047	-0,0186794
7,888652	-0,00678386
7,889258	-0,0500141
7,889863	-0,0311553
7,890469	-0,0320257
7,891074	-0,0265131
7,89168	-0,0108458
7,892285	-0,0511746
7,892891	-0,0366678
7,893496	-0,0302849
7,894102	-0,0215808
7,894707	-0,0172287
7,895313	-0,0273835
7,895918	-0,0375382
7,896523	-0,0247723
7,897129	-0,026223
7,897734	-0,0334763
7,89834	-0,0236117
7,898945	-0,0334763
7,899551	-0,0389889
7,900156	-0,0149077
7,900762	-0,0233216
7,901367	-0,0360876
7,901973	-0,0337665
7,902578	-0,0352172
7,903184	-0,0445015
7,903789	-0,0360876
7,904395	-0,0407297
7,905	-0,0279638
7,905605	-0,0445015
7,906211	-0,0331862
7,906816	-0,0270934
7,907422	-0,0363777
7,908027	-0,0279638
7,908633	-0,047693
7,909238	-0,0149077
7,909844	-0,0439212
7,910449	-0,045662
7,911055	-0,047693
7,91166	-0,0279638
7,912266	-0,0372481
7,912871	-0,0175189
7,913477	-0,0386988
7,914082	-0,0439212
7,914688	-0,0340566
7,915293	-0,0401495
7,915898	-0,0299947
7,916504	-0,0311553
7,917109	-0,0317355
7,917715	-0,0334763
7,91832	-0,043341
7,918926	-0,0523352
7,919531	-0,0392791
7,920137	-0,0453719
7,920742	-0,0256427
7,921348	-0,0299947
7,921953	-0,0363777
7,922559	-0,0398593
7,923164	-0,0282539
7,92377	-0,0517549
7,924375	-0,0462423
7,92498	-0,0299947
7,925586	-0,0378284
7,926191	-0,0326059
7,926797	-0,0610392
7,927402	-0,0537858
7,928008	-0,0355073
7,928613	-0,0392791
7,929219	-0,0656814
7,929824	-0,0508845
7,93043	-0,0375382
7,931035	-0,0201301
7,931641	-0,047693
7,932246	-0,0357974
7,932852	-0,0462423
7,933457	-0,0146175
7,934062	-0,0418903
7,934668	-0,0297046
7,935273	-0,0247723
7,935879	-0,0508845
7,936484	-0,0450818
7,93709	-0,0389889
7,937695	-0,0453719
7,938301	-0,0326059
7,938906	-0,028544
7,939512	-0,0273835
7,940117	-0,0360876
7,940723	-0,0183893
7,941328	-0,0424706
7,941934	-0,0259328
7,942539	-0,0511746
7,943145	-0,0517549
7,94375	-0,0523352
7,944355	-0,0352172
7,944961	-0,0233216
7,945566	-0,0326059
7,946172	-0,0357974
7,946777	-0,030575
7,947383	-0,0471127
7,947988	-0,0186794
7,948594	-0,0363777
7,949199	-0,0418903
7,949805	-0,0239019
7,95041	-0,0398593
7,951016	-0,0346369
7,951621	-0,0294144
7,952227	-0,0131668
7,952832	-0,0416001
7,953437	-0,0503042
7,954043	-0,0488535
7,954648	-0,0227413
7,955254	-0,043341
7,955859	-0,0253525
7,956465	-0,0323158
7,95707	-0,0343468
7,957676	-0,0357974
7,958281	-0,0474029
7,958887	-0,0424706
7,959492	-0,0352172
7,960098	-0,0395692
7,960703	-0,0343468
7,961309	-0,0323158
7,961914	-0,0355073
7,96252	-0,0326059
7,963125	-0,0445015
7,96373	-0,0146175
7,964336	-0,0276736
7,964941	-0,0256427
7,965547	-0,0230315
7,966152	-0,0465325
7,966758	-0,0244821
7,967363	-0,026223
7,967969	-0,0291243
7,968574	-0,00011074
7,96918	-0,0250624
7,969785	-0,00765427
7,970391	-0,00910495
7,970996	-0,00620359
7,971602	-0,011426
7,972207	-0,0256427
7,972812	-0,0169386
7,973418	-0,0172287
7,974023	-0,0259328
7,974629	-0,0180992
7,975234	-0,0378284
7,97584	-0,0120063
7,976445	-0,0268032
7,977051	-0,026223
7,977656	-0,0297046
7,978262	-0,0279638
7,978867	-0,0189696
7,979473	-0,0218709
7,980078	-0,0207104
7,980684	-0,0195498
7,981289	-0,0151978
7,981895	-0,0253525
7,9825	-0,0195498
7,983105	-0,034927
7,983711	0,00221035
7,984316	-0,00997535
7,984922	-0,0166485
7,985527	-0,0105556
7,986133	-0,00678386
7,986738	-0,0265131
7,987344	-0,0398593
7,987949	-0,0288342
7,988555	-0,0288342
7,98916	-0,0169386
7,989766	-0,0102655
7,990371	-0,0230315
7,990977	-0,0407297
7,991582	-0,0186794
7,992187	-0,0288342
7,992793	-0,0360876
7,993398	-0,0189696
7,994004	-0,0195498
7,994609	-0,0215808
7,995215	-0,0239019
7,99582	-0,0282539
7,996426	-0,0131668
7,997031	-0,0236117
7,997637	-0,0250624
7,998242	-0,0172287
7,998848	-0,0265131
7,999453	-0,0236117
8,000059	-0,0253525
8,000664	-0,0386988
8,00127	-0,0276736
8,001875	-0,00939508
8,00248	-0,0297046
8,003086	-0,0250624
8,003691	-0,026223
8,004297	-0,0192597
8,004902	-0,0221611
8,005508	-0,0288342
8,006113	-0,0314454
8,006719	-0,0375382
8,007324	-0,0224512
8,00793	-0,0279638
8,008535	-0,0215808
8,009141	-0,0317355
8,009746	-0,0268032
8,010352	-0,0311553
8,010957	-0,0343468
8,011563	-0,0407297
8,012168	-0,0299947
8,012773	-0,0186794
8,013379	-0,0404396
8,013984	-0,043341
8,01459	-0,0453719
8,015195	-0,036958
8,015801	-0,0404396
8,016406	-0,0253525
8,017012	-0,036958
8,017617	-0,0236117
8,018223	-0,0581379
8,018828	-0,0328961
8,019434	-0,0294144
8,020039	-0,0247723
8,020645	-0,0381185
8,02125	-0,054076
8,021855	-0,0442114
8,022461	-0,0389889
8,023066	-0,0224512
8,023672	-0,0207104
8,024277	-0,0352172
8,024883	-0,0154879
8,025488	-0,0474029
8,026094	-0,0328961
8,026699	-0,045662
8,027305	-0,0328961
8,02791	-0,0529154
8,028516	-0,0445015
8,029121	-0,0372481
8,029727	-0,0529154
8,030332	-0,0297046
8,030938	-0,0485634
8,031543	-0,0575576
8,032148	-0,0561069
8,032754	-0,0343468
8,033359	-0,0445015
8,033965	-0,00939508
8,03457	-0,0474029
8,035176	-0,0537858
8,035781	-0,0343468
8,036387	-0,0462423
8,036992	-0,0308651
8,037598	-0,0416001
8,038203	-0,0424706
8,038809	-0,0598787
8,039414	-0,0265131
8,04002	-0,0563971
8,040625	-0,0375382
8,04123	-0,0445015
8,041836	-0,0485634
8,042441	-0,0230315
8,043047	-0,0398593
8,043652	-0,0381185
8,044258	-0,047693
8,044863	-0,0482733
8,045469	-0,024192
8,046074	-0,0294144
8,04668	-0,0308651
8,047285	-0,0125866
8,047891	-0,0334763
8,048496	-0,0386988
8,049102	-0,0189696
8,049707	-0,0314454
8,050313	-0,011426
8,050918	-0,0294144
8,051523	-0,0146175
8,052129	-0,043341
8,052734	-0,0265131
8,05334	-0,0352172
8,053945	-0,0352172
8,054551	-0,04131
8,055156	-0,0442114
8,055762	-0,0445015
8,056367	-0,0247723
8,056973	-0,0401495
8,057578	-0,0218709
8,058184	-0,0244821
8,058789	-0,0485634
8,059395	-0,0343468
8,06	-0,0485634
8,060605	-0,026223
8,061211	-0,0308651
8,061816	-0,0537858
8,062422	-0,0250624
8,063027	-0,0328961
8,063633	-0,0224512
8,064238	-0,0355073
8,064844	-0,0328961
8,065449	-0,0288342
8,066055	-0,0404396
8,06666	-0,0151978
8,067266	-0,0320257
8,067871	-0,0250624
8,068477	-0,0372481
8,069082	-0,0421804
8,069688	-0,0125866
8,070293	-0,0308651
8,070898	-0,0503042
8,071504	-0,0297046
8,072109	-0,0268032
8,072715	-0,0189696
8,07332	-0,0175189
8,073926	-0,0337665
8,074531	-0,0291243
8,075137	-0,0180992
8,075742	-0,0320257
8,076348	-0,0462423
8,076953	-0,0352172
8,077559	-0,0352172
8,078164	-0,0372481
8,07877	-0,0154879
8,079375	-0,0503042
8,07998	-0,0578477
8,080586	-0,0592984
8,081191	-0,0381185
8,081797	-0,0328961
8,082402	-0,0215808
8,083008	-0,0166485
8,083613	-0,0500141
8,084219	-0,0186794
8,084824	-0,0360876
8,08543	-0,0340566
8,086035	-0,0204202
8,086641	-0,0323158
8,087246	-0,0326059
8,087852	-0,0224512
8,088457	-0,0210005
8,089063	-0,0418903
8,089668	-0,0447916
8,090273	-0,0410199
8,090879	-0,0384087
8,091484	-0,0291243
8,09209	-0,0308651
8,092695	-0,0276736
8,093301	-0,0334763
8,093906	-0,0424706
8,094512	-0,0386988
8,095117	-0,0247723
8,095723	-0,0404396
8,096328	-0,0424706
8,096934	-0,0328961
8,097539	-0,0331862
8,098145	-0,0445015
8,09875	-0,0575576
8,099355	-0,0407297
8,099961	-0,0227413
8,100566	-0,0505944
8,101172	-0,0294144
8,101777	-0,0302849
8,102383	-0,0352172
8,102988	-0,0459522
8,103594	-0,0453719
8,104199	-0,0453719
8,104805	-0,0427607
8,10541	-0,0201301
8,106016	-0,0326059
8,106621	-0,04131
8,107227	-0,034927
8,107832	-0,0386988
8,108437	-0,0297046
8,109043	-0,0265131
8,109648	-0,0497239
8,110254	-0,0375382
8,110859	-0,0401495
8,111465	-0,0590083
8,11207	-0,0352172
8,112676	-0,0311553
8,113281	-0,0276736
8,113887	-0,043341
8,114492	-0,0479831
8,115098	-0,0201301
8,115703	-0,0308651
8,116309	-0,0253525
8,116914	-0,0323158
8,11752	-0,0508845
8,118125	-0,0259328
8,11873	-0,043341
8,119336	-0,0430508
8,119941	-0,0250624
8,120547	-0,0355073
8,121152	-0,0233216
8,121758	-0,0108458
8,122363	-0,0436311
8,122969	-0,0395692
8,123574	-0,0343468
8,12418	-0,028544
8,124785	-0,0386988
8,125391	-0,0253525
8,125996	-0,0169386
8,126602	-0,0407297
8,127207	-0,026223
8,127812	-0,0352172
8,128418	-0,0108458
8,129023	-0,047693
8,129629	-0,0363777
8,130234	-0,0340566
8,13084	-0,047693
8,131445	-0,0297046
8,132051	-0,0392791
8,132656	-0,0418903
8,133262	-0,0447916
8,133867	-0,0297046
8,134473	-0,0334763
8,135078	-0,0378284
8,135684	-0,00504305
8,136289	-0,0299947
8,136895	-0,0239019
8,1375	-0,0308651
8,138105	-0,0450818
8,138711	-0,0183893
8,139316	-0,0352172
8,139922	-0,0253525
8,140527	-0,0410199
8,141133	-0,0592984
8,141738	-0,0323158
8,142344	-0,043341
8,142949	-0,0511746
8,143555	-0,0320257
8,14416	-0,0439212
8,144766	-0,0424706
8,145371	-0,0357974
8,145977	-0,0401495
8,146582	-0,0328961
8,147187	-0,0392791
8,147793	-0,0546563
8,148398	-0,0407297
8,149004	-0,0311553
8,149609	-0,0471127
8,150215	-0,0259328
8,15082	-0,0395692
8,151426	-0,0381185
8,152031	-0,0317355
8,152637	-0,0474029
8,153242	-0,0317355
8,153848	-0,0288342
8,154453	-0,0268032
8,155059	-0,026223
8,155664	-0,0384087
8,15627	-0,0421804
8,156875	-0,0323158
8,15748	-0,00736413
8,158086	-0,0424706
8,158691	-0,0239019
8,159297	-0,0256427
8,159902	-0,0308651
8,160508	-0,0160682
8,161113	-0,0407297
8,161719	-0,0207104
8,162324	-0,0505944
8,16293	-0,028544
8,163535	-0,0207104
8,164141	-0,0294144
8,164746	-0,0204202
8,165352	-0,0180992
8,165957	-0,0317355
8,166562	-0,0328961
8,167168	-0,0172287
8,167773	-0,0317355
8,168379	-0,0410199
8,168984	-0,0340566
8,16959	-0,0421804
8,170195	-0,0375382
8,170801	-0,0424706
8,171406	-0,0372481
8,172012	-0,0328961
8,172617	0,0010498
8,173223	-0,0294144
8,173828	-0,0323158
8,174434	-0,043341
8,175039	-0,0352172
8,175645	-0,0331862
8,17625	-0,0381185
8,176855	-0,0392791
8,177461	-0,0326059
8,178066	-0,0247723
8,178672	-0,01984
8,179277	-0,0378284
8,179883	-0,0317355
8,180488	-0,0236117
8,181094	-0,0563971
8,181699	-0,0268032
8,182305	-0,0404396
8,18291	-0,0378284
8,183516	-0,0314454
8,184121	-0,0230315
8,184727	-0,0215808
8,185332	-0,0122964
8,185937	-0,0122964
8,186543	-0,0317355
8,187148	-0,034927
8,187754	-0,0398593
8,188359	-0,0163583
8,188965	-0,0578477
8,18957	-0,0395692
8,190176	-0,0445015
8,190781	-0,0372481
8,191387	-0,0366678
8,191992	-0,043341
8,192598	-0,0468226
8,193203	-0,0465325
8,193809	-0,0282539
8,194414	-0,0395692
8,19502	-0,0421804
8,195625	-0,0503042
8,19623	-0,0546563
8,196836	-0,0331862
8,197441	-0,0294144
8,198047	-0,0346369
8,198652	-0,0346369
8,199258	-0,0143274
8,199863	-0,0503042
8,200469	-0,0439212
8,201074	-0,0447916
8,20168	-0,0363777
8,202285	-0,0453719
8,202891	-0,043341
8,203496	-0,045662
8,204102	-0,0343468
8,204707	-0,013457
8,205312	-0,0389889
8,205918	-0,0372481
8,206523	-0,0459522
8,207129	-0,0453719
8,207734	-0,0151978
8,20834	-0,0256427
8,208945	-0,0558168
8,209551	-0,0552365
8,210156	-0,0366678
8,210762	-0,0561069
8,211367	-0,0482733
8,211973	-0,0442114
8,212578	-0,0328961
8,213184	-0,0392791
8,213789	-0,0474029
8,214395	-0,0343468
8,215	-0,0276736
8,215605	-0,0265131
8,216211	-0,0357974
8,216816	-0,0357974
8,217422	-0,0352172
8,218027	-0,0442114
8,218633	-0,0363777
8,219238	-0,0212906
8,219844	-0,0236117
8,220449	-0,0352172
8,221055	-0,0450818
8,22166	-0,0355073
8,222266	-0,0410199
8,222871	-0,0366678
8,223477	-0,0221611
8,224082	-0,0392791
8,224687	-0,0459522
8,225293	-0,0491437
8,225898	-0,0233216
8,226504	-0,0346369
8,227109	-0,0462423
8,227715	-0,0639406
8,22832	-0,0546563
8,228926	-0,0572675
8,229531	-0,0572675
8,230137	-0,0404396
8,230742	-0,0430508
8,231348	-0,0447916
8,231953	-0,0474029
8,232559	-0,034927
8,233164	-0,0407297
8,23377	-0,0288342
8,234375	-0,0671321
8,23498	-0,0311553
8,235586	-0,0421804
8,236191	-0,0302849
8,236797	-0,0375382
8,237402	-0,0360876
8,238008	-0,0169386
8,238613	-0,0157781
8,239219	-0,0410199
8,239824	-0,0442114
8,24043	-0,0430508
8,241035	-0,0372481
8,241641	-0,0250624
8,242246	-0,0102655
8,242852	-0,0224512
8,243457	-0,0210005
8,244063	-0,0410199
8,244668	-0,0215808
8,245273	-0,024192
8,245879	-0,0340566
8,246484	-0,017809
8,24709	-0,0558168
8,247695	-0,0276736
8,248301	-0,0212906
8,248906	-0,011426
8,249512	-0,0282539
8,250117	-0,0363777
8,250723	-0,0468226
8,251328	-0,0328961
8,251934	-0,0294144
8,252539	-0,0360876
8,253145	-0,0230315
8,25375	-0,0250624
8,254355	-0,0346369
8,254961	-0,0378284
8,255566	-0,043341
8,256172	-0,0424706
8,256777	-0,0236117
8,257383	-0,0352172
8,257988	-0,036958
8,258594	-0,052045
8,259199	-0,0308651
8,259805	-0,0416001
8,26041	-0,0311553
8,261016	-0,047693
8,261621	-0,030575
8,262227	-0,0366678
8,262832	-0,0468226
8,263438	-0,0474029
8,264043	-0,0421804
8,264648	-0,0471127
8,265254	-0,0503042
8,265859	-0,0273835
8,266465	-0,0587182
8,26707	-0,0253525
8,267676	-0,0233216
8,268281	-0,0317355
8,268887	-0,0288342
8,269492	-0,0386988
8,270098	-0,0268032
8,270703	-0,0192597
8,271309	-0,0485634
8,271914	-0,0250624
8,27252	-0,0276736
8,273125	-0,0346369
8,27373	-0,0207104
8,274336	-0,013457
8,274941	-0,0314454
8,275547	-0,024192
8,276152	-0,0430508
8,276758	-0,0384087
8,277363	-0,0363777
8,277969	-0,0340566
8,278574	-0,0488535
8,27918	-0,0328961
8,279785	-0,0665518
8,280391	-0,0270934
8,280996	-0,0192597
8,281602	-0,0418903
8,282207	-0,0276736
8,282813	-0,0375382
8,283418	-0,00591345
8,284023	-0,0244821
8,284629	-0,0326059
8,285234	-0,0297046
8,28584	-0,0282539
8,286445	-0,0276736
8,287051	-0,0328961
8,287656	-0,0239019
8,288262	-0,0276736
8,288867	-0,017809
8,289473	-0,0270934
8,290078	-0,00968522
8,290684	-0,0334763
8,291289	-0,0239019
8,291895	-0,00330223
8,2925	-0,0221611
8,293105	-0,0337665
8,293711	-0,0236117
8,294316	-0,007074
8,294922	-0,017809
8,295527	-0,0328961
8,296133	-0,0352172
8,296738	-0,0311553
8,297344	-0,0384087
8,297949	-0,0230315
8,298555	-0,0465325
8,29916	-0,0343468
8,299766	-0,0299947
8,300371	-0,0346369
8,300977	-0,0378284
8,301582	-0,0398593
8,302188	-0,0398593
8,302793	-0,0395692
8,303398	-0,0323158
8,304004	-0,0299947
8,304609	-0,0149077
8,305215	-0,0494338
8,30582	-0,0598787
8,306426	-0,0360876
8,307031	-0,0215808
8,307637	-0,030575
8,308242	-0,0276736
8,308848	-0,0462423
8,309453	-0,0450818
8,310059	-0,030575
8,310664	-0,0195498
8,31127	-0,0221611
8,311875	-0,0398593
8,31248	-0,0337665
8,313086	-0,0566872
8,313691	-0,0436311
8,314297	-0,0320257
8,314902	-0,0210005
8,315508	-0,0230315
8,316113	-0,036958
8,316719	-0,0497239
8,317324	-0,036958
8,31793	-0,0250624
8,318535	-0,0299947
8,319141	-0,0320257
8,319746	-0,0201301
8,320352	-0,0230315
8,320957	-0,0288342
8,321563	-0,0430508
8,322168	-0,0526253
8,322773	-0,0299947
8,323379	-0,0151978
8,323984	-0,0299947
8,32459	-0,0227413
8,325195	-0,0212906
8,325801	-0,026223
8,326406	-0,0392791
8,327012	-0,0328961
8,327617	-0,045662
8,328223	-0,0479831
8,328828	-0,0172287
8,329434	-0,0372481
8,330039	-0,0308651
8,330645	-0,0265131
8,33125	-0,0131668
8,331855	-0,0346369
8,332461	-0,0244821
8,333066	-0,01984
8,333672	-0,0439212
8,334277	-0,0308651
8,334883	-0,0392791
8,335488	-0,0331862
8,336094	-0,0273835
8,336699	-0,0334763
8,337305	-0,0230315
8,33791	-0,04131
8,338516	-0,0201301
8,339121	-0,0314454
8,339727	-0,0120063
8,340332	-0,0276736
8,340938	-0,0326059
8,341543	-0,0192597
8,342148	-0,0410199
8,342754	-0,0355073
8,343359	-0,0288342
8,343965	-0,0189696
8,34457	-0,0227413
8,345176	-0,0407297
8,345781	-0,0279638
8,346387	-0,0343468
8,346992	-0,0288342
8,347598	-0,0430508
8,348203	-0,0328961
8,348809	-0,0447916
8,349414	-0,0297046
8,35002	-0,0227413
8,350625	-0,0395692
8,35123	-0,0276736
8,351836	-0,0169386
8,352441	-0,030575
8,353047	-0,0224512
8,353652	-0,0299947
8,354258	-0,0328961
8,354863	-0,0273835
8,355469	-0,0392791
8,356074	-0,028544
8,35668	-0,0282539
8,357285	-0,0218709
8,357891	-0,0224512
8,358496	-0,028544
8,359102	-0,0172287
8,359707	-0,0212906
8,360312	-0,0128767
8,360918	-0,00359237
8,361523	-0,0323158
8,362129	-0,0297046
8,362734	-0,0355073
8,36334	-0,0381185
8,363945	-0,0256427
8,364551	-0,0204202
8,365156	-0,0340566
8,365762	-0,0491437
8,366367	-0,0212906
8,366973	-0,0291243
8,367578	-0,0459522
8,368184	-0,0195498
8,368789	-0,0236117
8,369395	-0,0270934
8,37	-0,0215808
8,370605	-0,0453719
8,371211	-0,0311553
8,371816	-0,0111359
8,372422	-0,0038825
8,373027	-0,0265131
8,373633	-0,0314454
8,374238	-0,0111359
8,374844	-0,0355073
8,375449	-0,0250624
8,376055	-0,0230315
8,37666	-0,01984
8,377266	-0,0326059
8,377871	-0,0320257
8,378477	-0,013457
8,379082	-0,0259328
8,379687	-0,034927
8,380293	-0,0268032
8,380898	-0,0210005
8,381504	-0,0253525
8,382109	-0,0299947
8,382715	-0,030575
8,38332	-0,0529154
8,383926	-0,0163583
8,384531	-0,0375382
8,385137	-0,0389889
8,385742	-0,0485634
8,386348	-0,0340566
8,386953	-0,0297046
8,387559	-0,0215808
8,388164	-0,0224512
8,38877	-0,0160682
8,389375	-0,0230315
8,38998	-0,0308651
8,390586	-0,0352172
8,391191	-0,01984
8,391797	-0,00736413
8,392402	-0,0204202
8,393008	-0,0352172
8,393613	-0,0146175
8,394219	-0,0523352
8,394824	-0,0308651
8,39543	-0,0299947
8,396035	-0,0479831
8,396641	-0,0270934
8,397246	-0,026223
8,397852	-0,0497239
8,398457	-0,0401495
8,399062	-0,0566872
8,399668	-0,0337665
8,400273	-0,0328961
8,400879	-0,0224512
8,401484	-0,0436311
8,40209	-0,0372481
8,402695	-0,0334763
8,403301	-0,017809
8,403906	-0,0314454
8,404512	-0,0459522
8,405117	-0,0212906
8,405723	-0,0230315
8,406328	-0,0215808
8,406934	-0,0375382
8,407539	-0,0125866
8,408145	-0,0175189
8,40875	-0,0143274
8,409355	-0,0317355
8,409961	-0,0421804
8,410566	-0,0294144
8,411172	-0,0143274
8,411777	-0,0233216
8,412383	-0,0337665
8,412988	-0,0337665
8,413594	-0,0482733
8,414199	-0,0366678
8,414805	-0,0561069
8,41541	-0,0288342
8,416016	-0,045662
8,416621	-0,024192
8,417227	-0,0302849
8,417832	-0,0395692
8,418437	-0,0410199
8,419043	-0,0279638
8,419648	-0,0372481
8,420254	-0,0299947
8,420859	-0,0291243
8,421465	-0,0459522
8,42207	-0,0482733
8,422676	-0,0372481
8,423281	-0,0491437
8,423887	-0,052045
8,424492	-0,0514648
8,425098	-0,0311553
8,425703	-0,0183893
8,426309	-0,030575
8,426914	-0,0532056
8,42752	-0,0378284
8,428125	-0,036958
8,42873	-0,0381185
8,429336	-0,0372481
8,429941	-0,0299947
8,430547	-0,0247723
8,431152	-0,0288342
8,431758	-0,0343468
8,432363	-0,0328961
8,432969	-0,0311553
8,433574	-0,0227413
8,43418	-0,0427607
8,434785	-0,0201301
8,435391	-0,0357974
8,435996	-0,0488535
8,436602	-0,0363777
8,437207	-0,0250624
8,437812	-0,0117162
8,438418	-0,0389889
8,439023	-0,0398593
8,439629	-0,0320257
8,440234	-0,0282539
8,44084	-0,0221611
8,441445	-0,0442114
8,442051	-0,0427607
8,442656	-0,0395692
8,443262	-0,0279638
8,443867	-0,0578477
8,444473	-0,0154879
8,445078	-0,0401495
8,445684	-0,01984
8,446289	-0,0282539
8,446895	-0,0378284
8,4475	-0,01984
8,448105	-0,0389889
8,448711	-0,0299947
8,449316	-0,0282539
8,449922	-0,0247723
8,450527	-0,0279638
8,451133	0,0010498
8,451738	-0,0299947
8,452344	-0,0416001
8,452949	-0,0195498
8,453555	-0,0157781
8,45416	-0,0340566
8,454766	-0,0279638
8,455371	-0,0276736
8,455977	-0,0334763
8,456582	-0,0418903
8,457187	-0,0343468
8,457793	-0,026223
8,458398	-0,0497239
8,459004	-0,0357974
8,459609	-0,0317355
8,460215	-0,0320257
8,46082	-0,0337665
8,461426	-0,0122964
8,462031	-0,0482733
8,462637	-0,0180992
8,463242	-0,034927
8,463848	-0,0378284
8,464453	-0,0311553
8,465059	-0,0326059
8,465664	-0,0395692
8,46627	-0,0326059
8,466875	-0,024192
8,46748	-0,034927
8,468086	-0,0395692
8,468691	-0,0210005
8,469297	-0,052045
8,469902	-0,0462423
8,470508	-0,045662
8,471113	-0,036958
8,471719	-0,0218709
8,472324	-0,054076
8,47293	-0,0337665
8,473535	-0,0416001
8,474141	-0,0204202
8,474746	-0,0392791
8,475352	-0,0204202
8,475957	-0,0343468
8,476562	-0,0416001
8,477168	-0,0523352
8,477773	-0,0352172
8,478379	-0,0549464
8,478984	-0,0282539
8,47959	-0,0401495
8,480195	-0,0381185
8,480801	-0,0386988
8,481406	-0,0331862
8,482012	-0,0395692
8,482617	-0,0160682
8,483223	-0,0555267
8,483828	-0,0453719
8,484434	-0,0497239
8,485039	-0,0270934
8,485645	-0,0291243
8,48625	-0,0288342
8,486855	-0,0436311
8,487461	-0,0546563
8,488066	-0,0424706
8,488672	-0,0320257
8,489277	-0,052045
8,489883	-0,045662
